tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
159063	MT	1_Samuel	28	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
159179	MT	1_Samuel	29	3	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
159195	MT	1_Samuel	29	3	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
159229	MT	1_Samuel	29	4	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
159236	MT	1_Samuel	29	4	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
159252	MT	1_Samuel	29	4	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
159260	MT	1_Samuel	29	5	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
159289	MT	1_Samuel	29	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159303	MT	1_Samuel	29	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159304	MT	1_Samuel	29	6	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
159322	MT	1_Samuel	29	6	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
159333	MT	1_Samuel	29	7	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
159345	MT	1_Samuel	29	8	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159364	MT	1_Samuel	29	8	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159365	MT	1_Samuel	29	8	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
159382	MT	1_Samuel	29	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159394	MT	1_Samuel	29	9	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
159485	MT	1_Samuel	30	2	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
159553	MT	1_Samuel	30	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159559	MT	1_Samuel	30	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159618	MT	1_Samuel	30	8	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159699	MT	1_Samuel	30	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159700	MT	1_Samuel	30	12	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
159704	MT	1_Samuel	30	12	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
159717	MT	1_Samuel	30	13	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin				L	nn	nn	מי		noH	-	-	0	1	0	0	nn	nn	single	J	1
159736	MT	1_Samuel	30	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159837	MT	1_Samuel	30	17	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
159841	MT	1_Samuel	30	17	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
159869	MT	1_Samuel	30	19	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
159979	MT	1_Samuel	30	22	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
159982	MT	1_Samuel	30	22	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
159990	MT	1_Samuel	30	22	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160005	MT	1_Samuel	30	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
160028	MT	1_Samuel	30	24	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin				W	nn	nn	מי		noH	-	-	0	1	0	0	nn	nn	single	J	1
160036	MT	1_Samuel	30	24	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160265	MT	1_Samuel	31	4	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
160269	MT	1_Samuel	31	4	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160285	MT	1_Samuel	31	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160330	MT	1_Samuel	31	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160335	MT	1_Samuel	31	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		noH	-	-	0	1	0	0	nn	nn	single	J	1
160586	MT	2_Samuel	1	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160634	MT	2_Samuel	1	8	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160649	MT	2_Samuel	1	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160653	MT	2_Samuel	1	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160663	MT	2_Samuel	1	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160665	MT	2_Samuel	1	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160666	MT	2_Samuel	1	10	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
160724	MT	2_Samuel	1	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160754	MT	2_Samuel	1	14	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
160788	MT	2_Samuel	1	16	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160866	MT	2_Samuel	1	21	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
160886	MT	2_Samuel	1	22	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
160892	MT	2_Samuel	1	22	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
160908	MT	2_Samuel	1	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
161112	MT	2_Samuel	2	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
161360	MT	2_Samuel	2	19	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
161411	MT	2_Samuel	2	21	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
161536	MT	2_Samuel	2	26	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
161538	MT	2_Samuel	2	26	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
161547	MT	2_Samuel	2	26	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
161563	MT	2_Samuel	2	27	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
161566	MT	2_Samuel	2	27	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
161590	MT	2_Samuel	2	28	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
161596	MT	2_Samuel	2	28	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
161841	MT	2_Samuel	3	8	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
161863	MT	2_Samuel	3	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
161870	MT	2_Samuel	3	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
161899	MT	2_Samuel	3	11	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
161920	MT	2_Samuel	3	12	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin				L	nn	nn	מי		noH	-	-	0	1	0	0	nn	nn	single	J	1
161953	MT	2_Samuel	3	13	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
161957	MT	2_Samuel	3	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162048	MT	2_Samuel	3	18	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162182	MT	2_Samuel	3	22	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162241	MT	2_Samuel	3	25	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162281	MT	2_Samuel	3	26	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
162450	MT	2_Samuel	3	34	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
162454	MT	2_Samuel	3	34	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
162499	MT	2_Samuel	3	35	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162545	MT	2_Samuel	3	37	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162546	MT	2_Samuel	3	37	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
162564	MT	2_Samuel	3	38	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
162566	MT	2_Samuel	3	38	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162606	MT	2_Samuel	4	1	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162642	MT	2_Samuel	4	2	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162842	MT	2_Samuel	4	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162871	MT	2_Samuel	4	11	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
162885	MT	2_Samuel	4	11	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
163063	MT	2_Samuel	5	6	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
163066	MT	2_Samuel	5	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
163076	MT	2_Samuel	5	6	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
163122	MT	2_Samuel	5	8	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
163184	MT	2_Samuel	5	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
163192	MT	2_Samuel	5	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		noH	-	-	0	1	0	0	nn	nn	single	J	1
163252	MT	2_Samuel	5	17	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
163305	MT	2_Samuel	5	19	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
163370	MT	2_Samuel	5	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
163394	MT	2_Samuel	5	24	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
163557	MT	2_Samuel	6	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
163624	MT	2_Samuel	6	10	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
163703	MT	2_Samuel	6	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
163949	MT	2_Samuel	6	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
163958	MT	2_Samuel	7	1	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164009	MT	2_Samuel	7	3	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164044	MT	2_Samuel	7	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164045	MT	2_Samuel	7	6	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
164098	MT	2_Samuel	7	7	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
164171	MT	2_Samuel	7	10	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
164175	MT	2_Samuel	7	10	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
164207	MT	2_Samuel	7	11	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164212	MT	2_Samuel	7	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164270	MT	2_Samuel	7	15	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
164328	MT	2_Samuel	7	18	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164333	MT	2_Samuel	7	18	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin				W	nn	nn	מי		noH	-	-	0	1	0	0	nn	nn	single	J	1
164335	MT	2_Samuel	7	18	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164400	MT	2_Samuel	7	22	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164414	MT	2_Samuel	7	23	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin				W	nn	nn	מי		noH	-	-	0	1	0	0	nn	nn	single	J	1
164517	MT	2_Samuel	7	27	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164581	MT	2_Samuel	7	29	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164771	MT	2_Samuel	8	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164803	MT	2_Samuel	8	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
164966	MT	2_Samuel	9	1	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				H	nn	nn	כי		noH	-	-	0	1	0	0	nn	nn	single	J	1
165097	MT	2_Samuel	9	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
165127	MT	2_Samuel	9	8	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
165249	MT	2_Samuel	9	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
165323	MT	2_Samuel	10	3	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
165328	MT	2_Samuel	10	3	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
165376	MT	2_Samuel	10	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
165398	MT	2_Samuel	10	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
165473	MT	2_Samuel	10	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
165570	MT	2_Samuel	10	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
165595	MT	2_Samuel	10	15	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
165685	MT	2_Samuel	10	19	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
165787	MT	2_Samuel	11	3	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
165905	MT	2_Samuel	11	9	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
165915	MT	2_Samuel	11	10	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
165926	MT	2_Samuel	11	10	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
165932	MT	2_Samuel	11	10	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
166042	MT	2_Samuel	11	13	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
166102	MT	2_Samuel	11	16	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166178	MT	2_Samuel	11	20	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
166187	MT	2_Samuel	11	21	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166194	MT	2_Samuel	11	21	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
166242	MT	2_Samuel	11	23	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166301	MT	2_Samuel	11	25	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166323	MT	2_Samuel	11	26	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166399	MT	2_Samuel	12	3	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166485	MT	2_Samuel	12	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166510	MT	2_Samuel	12	6	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
166603	MT	2_Samuel	12	10	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
166611	MT	2_Samuel	12	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166654	MT	2_Samuel	12	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166692	MT	2_Samuel	12	13	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
166695	MT	2_Samuel	12	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166764	MT	2_Samuel	12	17	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
166767	MT	2_Samuel	12	17	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
166789	MT	2_Samuel	12	18	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166793	MT	2_Samuel	12	18	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166804	MT	2_Samuel	12	18	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		noH	-	-	0	1	0	0	nn	nn	single	>	1
166821	MT	2_Samuel	12	19	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166827	MT	2_Samuel	12	19	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166913	MT	2_Samuel	12	22	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166915	MT	2_Samuel	12	22	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי		noH	-	-	0	0	0	0	nn	nn	single	J	1
166941	MT	2_Samuel	12	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		noH	-	-	0	0	0	0	nn	nn	single	>	1
167151	MT	2_Samuel	13	2	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
167196	MT	2_Samuel	13	4	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		noH	-	-	0	1	0	0	nnn	nnn	single	W>	1
167401	MT	2_Samuel	13	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		noH	-	-	0	0	0	0	nn	nn	single	J	1
