tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
301672	MT	Nahum	2	2	NYR[	NYWR	NYWR	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	נצור		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
302074	MT	Nahum	3	13	PTX[	PTWX	PTWX	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	פתוח		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
303102	MT	Zephaniah	1	2	>SP[	>SP	>SP	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	אסף		noH	-	-	0	0	0	0	nnn	nnn	first		0
303368	MT	Zephaniah	1	14	QRB[	QRWB	QRWB	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	קרוב		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
304221	MT	Haggai	1	6	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	אכול		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
304231	MT	Haggai	1	6	LBC[	LBWC	LBWC	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	לבוש		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
306551	MT	Zechariah	6	10	LQX[	LQWX	LQWX	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	לקוח		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
306694	MT	Zechariah	6	15	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שמוע		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
306790	MT	Zechariah	7	5	SPD[	SPWD	SPWD	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	ספוד		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
307412	MT	Zechariah	8	21	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	הלוך		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
308358	MT	Zechariah	11	17	JBC[	JBWC	JBWC	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	יבוש		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
308423	MT	Zechariah	12	3	FRV[	FRWV	FRWV	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שרוט		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
312533	MT	Psalms	17	5	TMK[	TMK	TMK	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	תמך		noH	-	-	0	0	0	0	nnn	nnn	first		0
315968	MT	Psalms	35	16	XRQ[	XRQ	XRQ	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	חרק		noH	-	-	0	0	0	0	nnn	nnn	first		0
333121	MT	Psalms	126	6	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	הלוך		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
337585	MT	Job	6	2	CQL[	CQWL	CQWL	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שקול		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
339408	MT	Job	13	17	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שמוע		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
340083	MT	Job	15	35	JLD[	JLD	JLD	CCC	CCC	qal	infa		unknown	unknown	verb				W	nnn	nnn	ילד		noH	-	-	0	1	0	0	nnn	nnn	first		0
341186	MT	Job	21	2	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שמוע		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
342579	MT	Job	27	22	BRX[	BRWX	BRWX	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	ברוח		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
345209	MT	Job	37	2	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שמוע		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
349969	MT	Proverbs	12	7	HPK[	HPWK	HPWK	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	הפוך		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
351453	MT	Proverbs	17	12	PGC[	PGWC	PGWC	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	פגוש		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
353992	MT	Proverbs	25	27	>KL[	>KL	>KL	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	אכל		noH	-	-	0	0	0	0	nnn	nnn	first		0
354535	MT	Proverbs	27	23	JD<[	JD<	JD<	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	ידע		noH	-	-	0	0	0	0	nnn	nnn	first		0
360860	MT	Ecclesiastes	4	17	QRB[	QRWB	QRWB	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	קרוב		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
362046	MT	Ecclesiastes	8	9	NTN[	NTWN	NTWN	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	נתון		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
364600	MT	Lamentations	3	20	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	זכור		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
364795	MT	Lamentations	3	45	M>S[	M>WS	M>WS	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	מאוס		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
365452	MT	Lamentations	5	22	M>S[	M>S	M>S	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	מאס		noH	-	-	0	0	0	0	nnn	nnn	first		0
366098	MT	Esther	2	3	NTN[	NTWN	NTWN	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	נתון		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
368135	MT	Esther	6	9	NTN[	NTWN	NTWN	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	נתון		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
368311	MT	Esther	6	13	NPL[	NPWL	NPWL	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	נפול		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
369535	MT	Esther	9	16	<MD[	<MD	<MD	CCC	CCC	qal	infa		unknown	unknown	verb				W	nnn	nnn	עמד		noH	-	-	0	1	0	0	nnn	nnn	first		0
369543	MT	Esther	9	16	HRG[	HRG	HRG	CCC	CCC	qal	infa		unknown	unknown	verb				W	nnn	nnn	הרג		noH	-	-	0	1	0	0	nnn	nnn	first		0
387916	MT	Nehemiah	9	8	KRT[	KRWT	KRWT	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	כרות		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
397177	MT	1_Chronicles	11	9	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	הלוך		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
397179	MT	1_Chronicles	11	9	GDL[	GDWL	GDWL	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	גדול		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
399433	MT	1_Chronicles	15	22	JSR[	JSR	JSR	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	יסר		noH	-	-	0	0	0	0	nnn	nnn	first		0
407475	MT	2_Chronicles	2	8	GDL[	GDWL	GDWL	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	גדול		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
420803	MT	2_Chronicles	28	19	M<L[	M<WL	M<WL	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	מעול		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
422780	MT	2_Chronicles	31	10	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	אכול		noH	-	-	0	0	0	0	nnnn	nnnn	first		0
422782	MT	2_Chronicles	31	10	FB<[	FBW<	FBW<	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	שבוע		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
423391	MT	2_Chronicles	32	13	JKL[	JKWL	JKWL	CCMC	CCMC	qal	infa		unknown	unknown	verb				H	nnnn	nnnn	יכול		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
426365	MT	2_Chronicles	36	15	CLX[	CLWX	CLWX	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	שלוח		noH	-	-	0	1	0	0	nnnn	nnnn	first		0
1890524	1Q2	Exodus	21	5	>MR[	>MR	>MR	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	אמר		noH	1	f7	0	0	0	0	rrr	nnn	first		0
1891327	1Q4	Deuteronomy	8	19	CKX[	CKX	CKX	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שכח		noH	2	f3_4	0	0	0	0	rrr	nnn	first		0
1891347	1Q4	Deuteronomy	8	19	>BD[	>BD	>BD	CCC	CCC	qal	infa	NA		NA	verb					nnr	nnn	אבד		noH	3	f3_4	0	0	0	0	nnr	nnn	first		0
1891729	1Q4	Deuteronomy	14	21	MKR[	MKR	MKR	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	מכר		noH	1	f11	0	0	0	0	rrr	nnn	first		0
1892627	1Q5	Deuteronomy	25	17	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	זכור		noH	3	f9	0	0	0	0	rrrr	nnnn	first		0
1895990	1Qisaa	Isaiah	3	16	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	23	3	0	0	0	0	nnnn	nnnn	first		0
1896346	1Qisaa	Isaiah	5	5	PRY[	PRY	PRY	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	פרץ		noH	17	4	0	0	0	0	nnn	nnn	first		0
1896988	1Qisaa	Isaiah	6	9	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמוע		noH	3	6	0	0	0	0	nnnn	nnnn	first		0
1897361	1Qisaa	Isaiah	7	15	M>S[	M>WS	M>WS	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	מאוס		noH	1	7	0	0	0	0	nnnn	nnnn	first		0
1897365	1Qisaa	Isaiah	7	15	BXR[	BXR	BXR	CCC	CCC	qal	infa	NA		NA	verb				W	nnn	nnn	בחר		noH	1	7	0	1	0	0	nnn	nnn	first		0
1897375	1Qisaa	Isaiah	7	16	M>S[	M>S	M>S	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	מאס		noH	2	7	0	0	0	0	nnn	nnn	first		0
1897379	1Qisaa	Isaiah	7	16	BXR[	BXWR	BXWR	CCMC	CCMC	qal	infa	NA		NA	verb				W	nnnn	nnnn	בחור		noH	2	7	0	1	0	0	nnnn	nnnn	first		0
1901587	1Qisaa	Isaiah	19	22	NGP[	NGP	NGP	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	נגף		noH	30	15	0	0	0	0	nnn	nnn	first		0
1901706	1Qisaa	Isaiah	20	2	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	7	16	0	0	0	0	nnnn	nnnn	first		0
1901864	1Qisaa	Isaiah	21	5	<RK[	<RWK	<RWK	CCCC	CCCC	qal	infa	NA		NA	verb					nnnn	nnnn	ערוך		noH	19	16	0	0	0	0	nnnn	nnnn	first		0
1901870	1Qisaa	Isaiah	21	5	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	אכול		noH	19	16	0	0	0	0	nnnn	nnnn	first		0
1902275	1Qisaa	Isaiah	22	13	HRG[	HRG	HRG	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	הרג		noH	18	17	0	0	0	0	nnn	nnn	first		0
1902278	1Qisaa	Isaiah	22	13	CXV[	CXV	CXV	CCC	CCC	qal	infa	NA		NA	verb				W	nnn	nnn	שחט		noH	18	17	0	1	0	0	nnn	nnn	first		0
1902280	1Qisaa	Isaiah	22	13	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	אכול		noH	18	17	0	0	0	0	nnnn	nnnn	first		0
1902285	1Qisaa	Isaiah	22	13	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	אכול		noH	19	17	0	0	0	0	nnnn	nnnn	first		0
1903077	1Qisaa	Isaiah	24	19	PRR=[	PWR	PWR	CMC	CMC	qal	infa	NA		NA	verb					nnn	nnn	פור		noH	18	19	0	0	0	0	nnn	nnn	first		0
1904463	1Qisaa	Isaiah	28	28	>DC[	HDC	HDC	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	הדש		noH	4	23	0	0	0	0	nnn	nnn	first		0
1905357	1Qisaa	Isaiah	30	19	XNN[	XNWN	XNWN	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	חנון		noH	31	24	0	0	0	0	nnnn	nnnn	first		0
1905813	1Qisaa	Isaiah	31	5	GNN[	GNWN	GNWN	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	גנון		noH	1	26	0	0	0	0	nnnn	nnnn	first		0
1905817	1Qisaa	Isaiah	31	5	PSX[	PSX	PSX	CCC	CCC	qal	infa	NA		NA	verb				W	nnn	nnn	פסח		noH	2	26	0	1	0	0	nnn	nnn	first		0
1906878	1Qisaa	Isaiah	35	2	PRX[	PRX	PRX	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	פרח		noH	19	28	0	0	0	0	nnn	nnn	first		0
1908234	1Qisaa	Isaiah	37	30	NV<[	NVW<	NVW<	CCMC	CCMC	qal	infa	NA	m	NA	verb				W	nnnn	nnnn	נטוע		noH	9	31	0	1	0	0	nnnn	nnnn	first		0
1908482	1Qisaa	Isaiah	38	5	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	24	31	0	0	0	0	nnnn	nnnn	first		0
1909516	1Qisaa	Isaiah	40	30	KCL[	KCWL	KCWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	כשול		noH	2	34	0	0	0	0	nnnn	nnnn	first		0
1912572	1Qisaa	Isaiah	48	8	BGD[	BGWD	BGWD	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	בגוד		noH	14	40	0	0	0	0	nnnn	nnnn	first		0
1913356	1Qisaa	Isaiah	50	2	QYR[	QYWR	QYWR	CCMC	CCMC	qal	infa	NA		NA	verb				H	nnnn	nnnn	קצור		noH	2	42	0	1	0	0	nnnn	nnnn	first		0
1914865	1Qisaa	Isaiah	55	2	CM<[	CM<W>	CM<W>	CCCMM	CCCMM	qal	infa	NA		NA	verb					nnnnn	nnnnn	שמעוא		noH	21	45	0	0	0	0	nnnnn	nnnnn	first		0
1915384	1Qisaa	Isaiah	57	2	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA	m	NA	verb					nnnn	nnnn	הלוך		noH	1	47	0	0	0	0	nnnn	nnnn	first		0
1915874	1Qisaa	Isaiah	58	7	PRS[	PRWS	PRWS	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	פרוס		noH	1	48	0	0	0	0	nnnn	nnnn	first		0
1916668	1Qisaa	Isaiah	60	12	XRB[	XRWB	XRWB	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	חרוב		noH	15	49	0	0	0	0	nnnn	nnnn	first		0
1919971	1Q8	Isaiah	19	22	NGP[	NGP	NGP	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	נגף		noH	4	8a_b	0	0	0	0	rrr	nnn	first		0
1919973	1Q8	Isaiah	19	22	RP>[	RPW>	RPW>	CCMM	CCMM	qal	infa	NA		NA	verb				W	rrrr	nnnn	רפוא		noH	4	8a_b	0	1	0	0	rrrr	nnnn	first		0
1920148	1Q8	Isaiah	22	13	HRG[	HRG	HRG	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	הרג		noH	4	8c_e	0	0	0	0	nnn	nnn	first		0
1920151	1Q8	Isaiah	22	13	CXV[	CXV	CXV	CCC	CCC	qal	infa	NA		NA	verb				W	nrr	nnn	שחט		noH	4	8c_e	0	1	0	0	nrr	nnn	first		0
1920153	1Q8	Isaiah	22	13	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	אכול		noH	4	8c_e	0	0	0	0	rrrr	nnnn	first		0
1920158	1Q8	Isaiah	22	13	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	אכול		noH	4	8c_e	0	0	0	0	rrrr	nnnn	first		0
1920234	1Q8	Isaiah	22	18	YNP[	YNWP	YNWP	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	צנוף		noH	9	8c_e	0	0	0	0	rrrr	nnnn	first		0
1920433	1Q8	Isaiah	24	19	PRR=[	PWR	PWR	CMC	CMC	qal	infa	NA		NA	verb					rrr	nnn	פור		noH	2	9b	0	0	0	0	rrr	nnn	first		0
1924729	1Q8	Isaiah	55	2	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמוע		noH	1	24	0	0	0	0	nnnn	nnnn	first		0
1925470	1Q8	Isaiah	58	7	PRS[	PRWS	PRWS	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	פרוס		noH	14	25	0	0	0	0	nnnn	nnnn	first		0
1926015	1Q8	Isaiah	60	12	XRB[	XRWB	XRWB	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	חרוב		noH	18	26	0	0	0	0	nnnn	nnnn	first		0
1928154	1Q11	Psalms	126	6	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	הלוך		noH	1	f1	0	0	0	0	rrrr	nnnn	first		0
1928578	1Q13	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמור		noH	11	f1_18	0	0	0	0	rrrr	nnnn	first		0
1929090	1Q13	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	זכור		noH	2	f28_29	0	0	0	0	rrrr	nnnn	first		0
1930955	2Q3	Exodus	22	15	MHR=[	MHWR	MHWR	CCMC	CCMC	qal	infa	NA		NA	verb					nrrr	nnnn	מהור		noH	2	f5	0	0	0	0	nrrr	nnnn	first		0
1931519	2Q6	Numbers	4	2	NF>[	NF>	NF>	CCM	CCM	qal	infa	NA		NA	verb					rrr	nnn	נשא		noH	4	f2	0	0	0	0	rrr	nnn	first		0
1933406	2Q16	Ruth	2	16	CLL=[	CL	CL	CC	CC	qal	infa	NA		NA	verb					rr	nn	של		noH	3	f1ii_4i	0	0	0	0	rr	nn	first		0
1938363	4Q2	Genesis	2	16	>KL[	>KL	>KL	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	אכל		noH	3	f1ii	0	0	0	0	nnn	nnn	first		0
1939766	4Q5	Genesis	41	43	NTN[	NTWN	NTWN	CCMC	CCMC	qal	infa	NA		NA	verb				W	rrrr	nnnn	נתון		noH	12	f4ii+6	0	1	0	0	rrrr	nnnn	first		0
1941181	4Q9	Genesis	41	43	NTN[	NTWN	NTWN	CCMC	CCMC	qal	infa	NA		NA	verb				W	rrrr	nnnn	נתון		noH	8	f2ii	0	1	0	0	rrrr	nnnn	first		0
1941430	4Q9	Genesis	43	7	C>L[	C>WL	C>WL	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שאול		noH	3	f7_8	0	0	0	0	rrrr	nnnn	first		0
1941458	4Q9	Genesis	43	7	JD<[	JDW<	JDW<	CCMC	CCMC	qal	infa	NA		NA	verb				H	rrrr	nnnn	ידוע		noH	4	f7_8	0	1	0	0	rrrr	nnnn	first		0
1944211	4Q11	Exodus	18	18	NBL[	NBL	NBL	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	נבל		noH	2	f20	0	0	0	0	rrr	nnn	first		0
1944506	4Q11	Exodus	23	5	<ZB[	<ZB	<ZB	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	עזב		noH	3	f23	0	0	0	0	nnn	nnn	first		0
1946457	4Q13	Exodus	3	16	PQD[	PQWD	PQWD	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	פקוד		noH	7	f3ii+5_6i	0	0	0	0	nnnn	nnnn	first		0
1949547	4Q14	Exodus	13	19	PQD[	PQD	PQD	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	פקד		noH	38	5	0	0	0	0	rrr	nnn	first		0
1950905	4Q16	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	זכור		noH	1	f1	0	0	0	0	nnnn	nnnn	first		0
1954903	4Q22	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	זכור		noH	19	11	0	0	0	0	rrrr	nnnn	first		0
1955279	4Q22	Exodus	15	26	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמוע		noH	11	15	0	0	0	0	rrrr	nnnn	first		0
1956306	4Q22	Exodus	18	18	NBL[	NBL	NBL	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	נבל		noH	27	18	0	0	0	0	rrr	nnn	first		0
1956793	4Q22	Exodus	19	13	SQL[	SQWL	SQWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnrr	nnnn	סקול		noH	11	20	0	0	0	0	nnrr	nnnn	first		0
1957153	4Q22	Exodus	21	22	<NC[	<NWC	<NWC	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	ענוש		noH	19	23	0	0	0	0	nnnn	nnnn	first		0
1957244	4Q22	Exodus	21	28	SQL[	SQWL	SQWL	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	סקול		noH	26	23	0	0	0	0	rrrr	nnnn	first		0
1957413	4Q22	Exodus	22	11	GNB[	GNB	GNB	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	גנב		noH	25	24	0	0	0	0	rrr	nnn	first		0
1957422	4Q22	Exodus	22	12	VRP[	VRP	VRP	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	טרף		noH	25	24	0	0	0	0	rrr	nnn	first		0
1957504	4Q22	Exodus	22	22	Y<Q[	Y<WQ	Y<WQ	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	צעוק		noH	3	25	0	0	0	0	nnnn	nnnn	first		0
1957507	4Q22	Exodus	22	22	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שמע		noH	3	25	0	0	0	0	rrr	nnn	first		0
1957546	4Q22	Exodus	22	25	XBL[	XBL	XBL	CCC	CCC	qal	infa	NA		NA	verb					nrr	nnn	חבל		noH	6	25	0	0	0	0	nrr	nnn	first		0
1962358	4Q23	Leviticus	15	24	CKB[	CKB	CKB	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שכב		noH	6	f7	0	0	0	0	rrr	nnn	first		0
1963254	4Q23	Leviticus	27	13	G>L[	G>L	G>L	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	גאל		noH	12	f21ii_23	0	0	0	0	rrr	nnn	first		0
1963366	4Q23	Leviticus	27	19	G>L[	G>L	G>L	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	גאל		noH	5	f24_26	0	0	0	0	rrr	nnn	first		0
1964000	4Q23	Numbers	4	2	NF>[	NF>	NF>	CCM	CCM	qal	infa	NA		NA	verb					nnn	nnn	נשא		noH	7	f32ii+34i_43	0	0	0	0	nnn	nnn	first		0
1967014	4Q24	Leviticus	2	6	PTT[	PTWT	PTWT	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	פתות		noH	27	f1_7	0	0	0	0	rrrr	nnnn	first		0
1968877	4Q24	Leviticus	24	16	RGM[	RGWM	RGWM	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	רגום		noH	20	f20ii+22_25	0	0	0	0	rrrr	nnnn	first		0
1970053	4Q26	Leviticus	15	24	CKB[	CKB	CKB	CCC	CCC	qal	infa	NA		NA	verb					nrr	nnn	שכב		noH	4	f3	0	0	0	0	nrr	nnn	first		0
1971160	4Q26b	Leviticus	7	24	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb				W	nnnn	nnnn	אכול		noH	7	f1	0	1	0	0	nnnn	nnnn	first		0
1971449	4Q27	Numbers	11	32	CVX[	CVWX	CVWX	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שטוח		noH	3	f1_4	0	0	0	0	rrrr	nnnn	first		0
1973770	4Q27	Numbers	22	38	JKL[	JKWL	JKWL	MCMC	MCMC	qal	infa	NA		NA	verb				H	nnnn	nnnn	יכול		noH	6	f23_26	0	1	0	0	nnnn	nnnn	first		0
1975163	4Q27	Numbers	27	7	NTN[	NTWN	NTWN	CCMC	CCMC	qal	infa	NA		NA	verb					nnrr	nnnn	נתון		noH	10	f42_47	0	0	0	0	nnrr	nnnn	first		0
1979154	4Q29	Deuteronomy	31	26	LQX[	LQX	LQX	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	לקח		noH	2	f5_8	0	0	0	0	nnn	nnn	first		0
1980042	4Q30	Deuteronomy	11	13	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמוע		noH	8	f12_15	0	0	0	0	nnnn	nnnn	first		0
1980290	4Q30	Deuteronomy	15	2	CMV[	CMWV	CMWV	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמוט		noH	2	f26_27	0	0	0	0	rrrr	nnnn	first		0
1981017	4Q30	Deuteronomy	27	1	CMR[	CMR	CMR	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שמר		noH	3	f42	0	0	0	0	rrr	nnn	first		0
1981095	4Q30	Deuteronomy	28	1	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמוע		noH	5	f43_45i	0	0	0	0	nnnn	nnnn	first		0
1983034	4Q33	Deuteronomy	4	26	>BD[	>BD	>BD	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	אבד		noH	5	f1	0	0	0	0	rrr	nnn	first		0
1984363	4Q33	Deuteronomy	23	22	DRC[	DRC	DRC	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	דרש		noH	4	f24_25	0	0	0	0	nnn	nnn	first		0
