tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
183373	MT	1_Kings	8	56	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברוך		-	-	0	0	0	0	nnnn	nnnn	last	W	1
184513	MT	1_Kings	10	9	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברוך		-	-	0	0	0	0	nnnn	nnnn	last	W	1
184708	MT	1_Kings	10	16	CXV=[	CXWV	CXWV	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	שחוט		-	-	0	0	0	0	nnnn	nnnn	last	W	1
184723	MT	1_Kings	10	17	CXV=[	CXWV	CXWV	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	שחוט		-	-	0	0	0	0	nnnn	nnnn	last	W	1
185911	MT	1_Kings	11	41	KTB[	KTBJM	KTB	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnn	nnnnn	כתבים		-	-	0	0	0	1	nnn	nnn	last		0
186464	MT	1_Kings	12	21	BXR[	BXWR	BXWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	בחור		-	-	0	0	0	0	nnnn	nnnn	last	W	1
187557	MT	1_Kings	13	31	QBR[	QBWR	QBWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	קבור		-	-	0	0	0	0	nnnn	nnnn	last	W	1
187789	MT	1_Kings	14	6	CLX[	CLWX	CLWX	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	שלוח		-	-	0	0	0	0	nnnn	nnnn	last	W	1
187888	MT	1_Kings	14	10	<YR[	<YWR	<YWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	עצור		-	-	0	0	0	0	nnnn	nnnn	last	W	1
187890	MT	1_Kings	14	10	<ZB[	<ZWB	<ZWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	עזוב		-	-	0	1	0	0	nnnn	nnnn	last	W	1
188098	MT	1_Kings	14	19	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
188322	MT	1_Kings	14	29	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
188480	MT	1_Kings	15	7	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
188834	MT	1_Kings	15	23	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
189002	MT	1_Kings	15	31	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
189149	MT	1_Kings	16	5	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
189351	MT	1_Kings	16	14	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
189496	MT	1_Kings	16	20	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
189654	MT	1_Kings	16	27	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
191038	MT	1_Kings	18	30	HRS[	HRWS	HRWS	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	הרוס		-	-	0	1	0	0	nnnn	nnnn	last	W	1
193261	MT	1_Kings	21	11	KTB[	KTWB	KTWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	כתוב		-	-	0	0	0	0	nnnn	nnnn	last	W	1
193485	MT	1_Kings	21	21	<YR[	<YWR	<YWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	עצור		-	-	0	1	0	0	nnnn	nnnn	last	W	1
193487	MT	1_Kings	21	21	<ZB[	<ZWB	<ZWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	עזוב		-	-	0	1	0	0	nnnn	nnnn	last	W	1
194511	MT	1_Kings	22	39	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
194617	MT	1_Kings	22	46	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
194949	MT	2_Kings	1	8	>ZR[	>ZWR	>ZWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	אזור		-	-	0	0	0	0	nnnn	nnnn	last	W	1
195244	MT	2_Kings	1	18	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
197469	MT	2_Kings	5	1	NF>[	NF>	NF>	CCC	CCM	qal	ptcp	sg	m	unknown	verb				W	nnn	nnn	נשא		-	-	0	1	0	0	nnn	nnn	last		0
198253	MT	2_Kings	6	5	C>L[	C>WL	C>WL	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	שאול		-	-	0	0	0	0	nnnn	nnnn	last	W	1
199237	MT	2_Kings	7	10	>SR[	>SWR	>SWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	אסור		-	-	0	0	0	0	nnnn	nnnn	last	W	1
199241	MT	2_Kings	7	10	>SR[	>SWR	>SWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	אסור		-	-	0	0	0	0	nnnn	nnnn	last	W	1
200094	MT	2_Kings	8	23	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
200422	MT	2_Kings	9	8	<YR[	<YWR	<YWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	עצור		-	-	0	1	0	0	nnnn	nnnn	last	W	1
200424	MT	2_Kings	9	8	<ZB[	<ZWB	<ZWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	עזוב		-	-	0	1	0	0	nnnn	nnnn	last	W	1
201966	MT	2_Kings	10	34	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
202389	MT	2_Kings	11	15	PQD[	PQDJ	PQD	CCC	CCCM	qal	ptcp	pl	m	unknown	verb		J			nnnn	nnnn	פקדי		-	-	0	0	0	1	nnn	nnn	last		0
203034	MT	2_Kings	12	20	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
203251	MT	2_Kings	13	8	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
203335	MT	2_Kings	13	12	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
203730	MT	2_Kings	14	6	KTB[	KTWB	KTWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				K	nnnn	nnnn	כתוב		-	-	0	1	0	0	nnnn	nnnn	last	W	1
203988	MT	2_Kings	14	15	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
204038	MT	2_Kings	14	18	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
204194	MT	2_Kings	14	26	<YR[	<YWR	<YWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	עצור		-	-	0	0	0	0	nnnn	nnnn	last	W	1
204197	MT	2_Kings	14	26	<ZB[	<ZWB	<ZWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	עזוב		-	-	0	0	0	0	nnnn	nnnn	last	W	1
204250	MT	2_Kings	14	28	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
204378	MT	2_Kings	15	6	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
204467	MT	2_Kings	15	11	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
204547	MT	2_Kings	15	15	KTB[	KTBJM	KTB	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnn	nnnnn	כתבים		-	-	0	0	0	1	nnn	nnn	last		0
204693	MT	2_Kings	15	21	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
204790	MT	2_Kings	15	26	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
204909	MT	2_Kings	15	31	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
204999	MT	2_Kings	15	36	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
205548	MT	2_Kings	16	19	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
206420	MT	2_Kings	17	36	NVH[	NVWJH	NVWJ	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	נטויה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
207406	MT	2_Kings	18	37	QR<[	QRW<J	QRW<	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	קרועי		-	-	0	0	0	1	nnnn	nnnn	last	W	1
208660	MT	2_Kings	20	20	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
209073	MT	2_Kings	21	17	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
209209	MT	2_Kings	21	25	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
209567	MT	2_Kings	22	13	KTB[	KTWB	KTWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	כתוב		-	-	0	1	0	0	nnnn	nnnn	last	W	1
209870	MT	2_Kings	23	3	KTB[	KTBJM	KTB	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	כתבים		-	-	0	1	0	1	nnn	nnn	last		0
209914	MT	2_Kings	23	4	<FH[	<FWJM	<FWJ	CCMC	CCMCC	qal	ptcp	pl	m	unknown	verb		M		H	nnnnn	nnnnn	עשוים		-	-	0	1	0	1	nnnn	nnnn	last	W	1
210467	MT	2_Kings	23	21	KTB[	KTWB	KTWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				K	nnnn	nnnn	כתוב		-	-	0	1	0	0	nnnn	nnnn	last	W	1
210556	MT	2_Kings	23	24	KTB[	KTBJM	KTB	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	כתבים		-	-	0	1	0	1	nnn	nnn	last		0
210665	MT	2_Kings	23	28	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
210997	MT	2_Kings	24	5	KTB[	KTWBJM	KTWB	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כתובים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
212182	MT	Isaiah	1	7	FRP[	FRPWT	FRP	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnn	nnnnn	שרפות		-	-	0	0	0	1	nnn	nnn	last		0
212209	MT	Isaiah	1	8	NYR[	NYWRH	NYWR	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	נצורה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
212396	MT	Isaiah	1	22	MHL[	MHWL	MHWL	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	מהול		-	-	0	0	0	0	nnnn	nnnn	last	W	1
212954	MT	Isaiah	3	3	NF>[	NFW>	NFW>	CCMC	CCMM	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	נשוא		-	-	0	1	0	0	nnnn	nnnn	last	W	1
213354	MT	Isaiah	4	3	KTB[	KTWB	KTWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	כתוב		-	-	0	1	0	0	nnnn	nnnn	last	W	1
213872	MT	Isaiah	5	25	NVH[	NVWJH	NVWJ	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	נטויה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
213920	MT	Isaiah	5	28	DRK[	DRKWT	DRK	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnn	nnnnn	דרכות		-	-	0	0	0	1	nnn	nnn	last		0
214215	MT	Isaiah	6	12	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	עזובה		-	-	0	1	0	1	nnnn	nnnn	last	W	1
215361	MT	Isaiah	9	11	NVH[	NVWJH	NVWJ	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	נטויה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
215391	MT	Isaiah	9	14	NF>[	NFW>	NFW>	CCMC	CCMM	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	נשוא		-	-	0	1	0	0	nnnn	nnnn	last	W	1
215448	MT	Isaiah	9	16	NVH[	NVWJH	NVWJ	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	נטויה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
215524	MT	Isaiah	9	20	NVH[	NVWJH	NVWJ	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	נטויה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
215580	MT	Isaiah	10	4	HRG[	HRWGJM	HRWG	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	הרוגים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
215591	MT	Isaiah	10	4	NVH[	NVWJH	NVWJ	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	נטויה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
215762	MT	Isaiah	10	14	<ZB[	<ZBWT	<ZB	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnn	nnnnn	עזבות		-	-	0	0	0	1	nnn	nnn	last		0
215913	MT	Isaiah	10	22	XRY[	XRWY	XRWY	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	חרוץ		-	-	0	0	0	0	nnnn	nnnn	last	W	1
216071	MT	Isaiah	10	33	GD<[	GDW<JM	GDW<	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	גדועים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
216217	MT	Isaiah	11	8	GML[	GMWL	GMWL	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	גמול		-	-	0	0	0	0	nnnn	nnnn	last	W	1
217098	MT	Isaiah	14	19	HRG[	HRGJM	HRG	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnn	nnnnn	הרגים		-	-	0	0	0	1	nnn	nnn	last		0
217218	MT	Isaiah	14	26	J<Y[	J<WYH	J<WY	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	יעוצה		-	-	0	1	0	1	nnnn	nnnn	last	W	1
217228	MT	Isaiah	14	26	NVH[	NVWJH	NVWJ	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	נטויה		-	-	0	1	0	1	nnnn	nnnn	last	W	1
217243	MT	Isaiah	14	27	NVH[	NVWJH	NVWJ	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	נטויה		-	-	0	1	0	1	nnnn	nnnn	last	W	1
217362	MT	Isaiah	15	2	GR<[	GRW<H	GRW<	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	גרועה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
217389	MT	Isaiah	15	4	XLY[	XLYJ	XLY	CCC	CCCM	qal	ptcp	pl	m	unknown	verb		J			nnnn	nnnn	חלצי		-	-	0	0	0	1	nnn	nnn	last		0
217728	MT	Isaiah	17	2	<ZB[	<ZBWT	<ZB	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnn	nnnnn	עזבות		-	-	0	0	0	1	nnn	nnn	last		0
217858	MT	Isaiah	17	9	<ZB[	<ZWBT	<ZWB	CCMC	CCMCC	qal	ptcp	sg	f	unknown	verb		T		K	nnnnn	nnnnn	עזובת		-	-	0	1	0	1	nnnn	nnnn	last	W	1
218586	MT	Isaiah	19	25	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברוך		-	-	0	0	0	0	nnnn	nnnn	last	W	1
218944	MT	Isaiah	21	15	NVC[	NVWCH	NVWC	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	נטושה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
218949	MT	Isaiah	21	15	DRK[	DRWKH	DRWK	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	דרוכה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
219398	MT	Isaiah	22	25	TQ<[	TQW<H	TQW<	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	תקועה		-	-	0	1	0	1	nnnn	nnnn	last	W	1
220182	MT	Isaiah	25	7	NSK=[	NSWKH	NSWK	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	נסוכה		-	-	0	1	0	1	nnnn	nnnn	last	W	1
220314	MT	Isaiah	26	3	SMK[	SMWK	SMWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	סמוך		-	-	0	0	0	0	nnnn	nnnn	last	W	1
220564	MT	Isaiah	26	21	HRG[	HRWGJH	HRWG	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb	H	J			nnnnnn	nnnnnn	הרוגיה		-	-	1	0	0	1	nnnn	nnnn	last	W	1
220667	MT	Isaiah	27	7	HRG[	HRGJW	HRG	CCC	CCCCC	qal	ptcp	pl	m	unknown	verb	W	J			nnnnn	nnnnn	הרגיו		-	-	1	0	0	1	nnn	nnn	last		0
220823	MT	Isaiah	28	1	HLM[	HLWMJ	HLWM	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	הלומי		-	-	0	0	0	1	nnnn	nnnn	last	W	1
220964	MT	Isaiah	28	9	GML[	GMWLJ	GMWL	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	גמולי		-	-	0	0	0	1	nnnn	nnnn	last	W	1
221540	MT	Isaiah	29	11	XTM[	XTWM	XTWM	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	חתום		-	-	0	1	0	0	nnnn	nnnn	last	W	1
221557	MT	Isaiah	29	11	XTM[	XTWM	XTWM	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	חתום		-	-	0	0	0	0	nnnn	nnnn	last	W	1
222437	MT	Isaiah	30	33	<RK[	<RWK	<RWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ערוך		-	-	0	0	0	0	nnnn	nnnn	last	W	1
222536	MT	Isaiah	31	3	<ZR[	<ZR	<ZR	CCC	CCC	qal	ptcp	sg	m	unknown	verb					nnn	nnn	עזר		-	-	0	0	0	0	nnn	nnn	last		0
223078	MT	Isaiah	33	12	KSX[	KSWXJM	KSWX	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כסוחים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
223259	MT	Isaiah	33	24	NF>[	NF>	NF>	CCC	CCM	qal	ptcp	sg	m	unknown	verb					nnn	nnn	נשא		-	-	0	0	0	0	nnn	nnn	last		0
223716	MT	Isaiah	35	9	G>L[	G>WLJM	G>WL	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	גאולים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
223718	MT	Isaiah	35	10	PDH[	PDWJJ	PDWJ	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J		W	nnnnn	nnnnn	פדויי		-	-	0	1	0	1	nnnn	nnnn	last	W	1
224243	MT	Isaiah	36	22	QR<[	QRW<J	QRW<	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	קרועי		-	-	0	0	0	1	nnnn	nnnn	last	W	1
226859	MT	Isaiah	42	22	CSH[	CSWJ	CSWJ	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	שסוי		-	-	0	1	0	0	nnnn	nnnn	last	W	1
227495	MT	Isaiah	44	9	XMD[	XMWDJHM	XMWD	CCMC	CCMCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		W	nnnnnnn	nnnnnnn	חמודיהם		-	-	1	1	0	1	nnnn	nnnn	last	W	1
228340	MT	Isaiah	46	1	<MS[	<MWSWT	<MWS	CCMC	CCMCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnnn	nnnnnn	עמוסות		-	-	0	0	0	1	nnnn	nnnn	last	W	1
228367	MT	Isaiah	46	3	<MS[	<MSJM	<MS	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	עמסים		-	-	0	1	0	1	nnn	nnn	last		0
228371	MT	Isaiah	46	3	NF>[	NF>JM	NF>	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	נשאים		-	-	0	1	0	1	nnn	nnn	last		0
228894	MT	Isaiah	48	6	NYR[	NYRWT	NYR	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT		W	nnnnn	nnnnn	נצרות		-	-	0	1	0	1	nnn	nnn	last		0
229323	MT	Isaiah	49	9	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM		L	nnnnnn	nnnnnn	אסורים		-	-	0	1	0	1	nnnn	nnnn	last	W	1
230053	MT	Isaiah	51	10	G>L[	G>WLJM	G>WL	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	גאולים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
230055	MT	Isaiah	51	11	PDH[	PDWJJ	PDWJ	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J		W	nnnnn	nnnnn	פדויי		-	-	0	1	0	1	nnnn	nnnn	last	W	1
230589	MT	Isaiah	53	3	JD<[	JDW<	JDW<	MCMC	MCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	ידוע		-	-	0	1	0	0	nnnn	nnnn	last	W	1
230610	MT	Isaiah	53	4	NG<[	NGW<	NGW<	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	נגוע		-	-	0	0	0	0	nnnn	nnnn	last	W	1
230797	MT	Isaiah	54	1	B<L[	B<WLH	B<WL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בעולה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
230866	MT	Isaiah	54	6	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	עזובה		-	-	0	0	0	1	nnnn	nnnn	last	W	1
230868	MT	Isaiah	54	6	<YB[	<YWBT	<YWB	CCMC	CCMCC	qal	ptcp	sg	f	unknown	verb		T		W	nnnnn	nnnnn	עצובת		-	-	0	1	0	1	nnnn	nnnn	last	W	1
232809	MT	Isaiah	60	11	NHG[	NHWGJM	NHWG	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	נהוגים		-	-	0	0	0	1	nnnn	nnnn	last	W	1
