tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
1906029	1Qisaa	Isaiah	32	9	BVX[	BWVXWT	BWVX			qal	ptca	pl	f	NA	verb		WT			nnnnnn	nnnnnn	בוטחות
1901916	1Qisaa	Isaiah	21	8	<MD[	<WMD	<WMD			qal	ptca	sg	m	NA	verb					nnnn	nnnn	עומד
1904396	1Qisaa	Isaiah	28	24	XRC=[	XWRC	XWRC			qal	ptca	sg	m	NA	verb				H	nnnn	nnnn	חורש
1916908	1Qisaa	Isaiah	61	1	CBH[	CBWJJM	CBWJ			qal	ptcp	pl	m	NA	verb		JM		L	nnnnnn	nnnnnn	שבויים
1916912	1Qisaa	Isaiah	61	1	>SR[	>SWRJM	>SWR			qal	ptcp	pl	m	NA	verb		JM		WL	nnnnnn	nnnnnn	אסורים
1909175	1Qisaa	Isaiah	40	10	MCL[	MCLH	MCLH			qal	ptca	sg	f	NA	verb					nnnn	nnnn	משלה
1901103	1Qisaa	Isaiah	18	5	GML[	GMWL	GMWL			qal	ptca	sg	m	NA	verb					nnnn	nnnn	גמול
1914360	1Qisaa	Isaiah	53	4	NG<[	NGW<	NGW<			qal	ptcp	sg	m	NA	verb					nnnn	nnnn	נגוע
1907751	1Qisaa	Isaiah	37	7	NTN[	NWTN	NWTN			qal	ptca	sg	m	NA	verb					nnnn	nnnn	נותן
1917775	1Qisaa	Isaiah	64	6	QR>[	QWRH	QWRH			qal	ptca	sg	m	NA	verb					nnnn	nnnn	קורה
1909908	1Qisaa	Isaiah	41	22	BW>[	B>WT	B>			qal	ptca	pl	f	NA	verb		WT		H	nnnn	nnnn	באות
1903999	1Qisaa	Isaiah	28	4	NBL[	NBL	NBL			qal	ptca	sg	m	NA	verb					nnn	nnn	נבל
1904016	1Qisaa	Isaiah	28	4	R>H[	RW>H	RW>H			qal	ptca	sg	m	NA	verb				H	nnnn	nnnn	רואה
1905806	1Qisaa	Isaiah	31	5	<WP[	<PWT	<P			qal	ptca	pl	f	NA	verb		WT			nnnn	nnnn	עפות
1910714	1Qisaa	Isaiah	43	15	BR>[	BWR>	BWR>			qal	ptca	sg	m	NA	verb					nnnn	nnnn	בורא
1902620	1Qisaa	Isaiah	23	8	SXR[	SWXRJH	SWXR			qal	ptca	pl	m	NA	verb	H	J			nnnnnn	nnnnnn	סוחריה
1898689	1Qisaa	Isaiah	10	14	<ZB[	<ZBWT	<ZB			qal	ptcp	pl	f	NA	verb		WT			rrrrr	nnnnn	עזבות
1898698	1Qisaa	Isaiah	10	14	NDD[	NWDD	NWDD			qal	ptca	sg	m	NA	verb					nnnn	nnnn	נודד
1898701	1Qisaa	Isaiah	10	14	PYH[	PWYH	PWYH			qal	ptca	sg	m	NA	verb				W	nnnn	nnnn	פוצה
1906728	1Qisaa	Isaiah	34	10	<BR[	<WBR	<WBR			qal	ptca	sg	m	NA	verb					nnnn	nnnn	עובר
1904835	1Qisaa	Isaiah	29	16	<FH[	<WFHW	<WF			qal	ptca	sg	m	NA	verb	HW			L	nnnnn	nnnnn	עושהו
1904842	1Qisaa	Isaiah	29	16	JYR[	JWYRJW	JWYR			qal	ptca	sg	m	NA	verb	JW			L	nnnnnn	nnnnnn	יוצריו
1909985	1Qisaa	Isaiah	41	26	CM<[	CWM<	CWM<			qal	ptca	sg	m	NA	verb					nnnn	nnnn	שומע
1896866	1Qisaa	Isaiah	6	3	QR>[	QR>JM	QR>			qal	ptca	pl	m	NA	verb		JM		W	nnnnn	nnnnn	קראים
1909577	1Qisaa	Isaiah	41	2	NDP[	NWDP	NWDP			qal	ptca	sg	m	NA	verb					nnnn	nnnn	נודף
1914528	1Qisaa	Isaiah	53	12	PC<[	PWC<JM	PWC<			qal	ptca	pl	m	NA	verb		JM			nnnnnn	nnnnnn	פושעים
1898786	1Qisaa	Isaiah	10	18	NSS[	NSS	NSS			qal	ptca	sg	m	NA	verb					nnn	nnn	נסס
1913526	1Qisaa	Isaiah	50	11	QDX[	QWDXJ	QWDX			qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn	קודחי
1905551	1Qisaa	Isaiah	30	28	CVP[	CWVP	CWVP			qal	ptca	sg	m	NA	verb					nnnn	nnnn	שוטף
1904902	1Qisaa	Isaiah	29	20	LJY[	LJY	LJY			qal	ptca	sg	m	NA	verb					nnn	nnn	ליץ
1904906	1Qisaa	Isaiah	29	20	CQD[	CWQDJ	CWQD			qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn	שוקדי
1916419	1Qisaa	Isaiah	59	20	G>L[	GW>L	GW>L			qal	ptca	sg	m	NA	verb					nnnn	nnnn	גואל
1916422	1Qisaa	Isaiah	59	20	CWB[	CBJ	CB			qal	ptca	pl	m	NA	verb		J		WL	nnn	nnn	שבי
1911016	1Qisaa	Isaiah	44	7	>TH[	>WTJWT	>			qal	ptca	pl	f	NA	verb		WTJWT		W	nnnnnn	nnnnnn	אותיות
1900520	1Qisaa	Isaiah	16	2	NDD[	NWDD	NWDD			qal	ptca	sg	m	NA	verb					nnnn	nnnn	נודד
