tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
205	MT	Genesis	1	12	JY>[	TWY>	WY>	MCM	CMCM	hif	wayq	sg	f	p3	verb				W	nnnn	nnnn	תוצא		-	-	0	1	0	0	nnn	nnn	first	W	1
449	MT	Genesis	1	24	JY>[	TWY>	WY>	MCM	CMCM	hif	impf	sg	f	p3	verb					nnnn	nnnn	תוצא		-	-	0	0	0	0	nnn	nnn	first	W	1
1687	MT	Genesis	4	2	JSP[	TSP	SP	CC	CCC	hif	wayq	sg	f	p3	verb				W	nnn	nnn	תסף		-	-	0	1	0	0	nn	nn	first		0
1769	MT	Genesis	4	7	JVB[	TJVJB	JVJB	MCMC	CMCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תיטיב		-	-	0	0	0	0	nnnn	nnnn	first	J	1
1774	MT	Genesis	4	7	JVB[	TJVJB	JVJB	MCMC	CMCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תיטיב		-	-	0	0	0	0	nnnn	nnnn	first	J	1
1860	MT	Genesis	4	12	JSP[	TSP	SP	CC	CCC	hif	impf	sg	f	p3	verb					nnn	nnn	תסף		-	-	0	0	0	0	nn	nn	first		0
2157	MT	Genesis	5	3	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2172	MT	Genesis	5	4	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
2179	MT	Genesis	5	4	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2207	MT	Genesis	5	6	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2214	MT	Genesis	5	7	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
2224	MT	Genesis	5	7	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2248	MT	Genesis	5	9	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2255	MT	Genesis	5	10	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
2266	MT	Genesis	5	10	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2289	MT	Genesis	5	12	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2296	MT	Genesis	5	13	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
2306	MT	Genesis	5	13	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2332	MT	Genesis	5	15	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2339	MT	Genesis	5	16	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
2349	MT	Genesis	5	16	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2379	MT	Genesis	5	18	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2386	MT	Genesis	5	19	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
2393	MT	Genesis	5	19	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2420	MT	Genesis	5	21	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2430	MT	Genesis	5	22	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
2437	MT	Genesis	5	22	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2477	MT	Genesis	5	25	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2484	MT	Genesis	5	26	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
2496	MT	Genesis	5	26	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2526	MT	Genesis	5	28	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2553	MT	Genesis	5	30	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
2565	MT	Genesis	5	30	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2592	MT	Genesis	5	32	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
2784	MT	Genesis	6	10	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
3746	MT	Genesis	8	10	JSP[	JSP	SP	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יסף		-	-	0	1	0	0	nn	nn	first		0
3897	MT	Genesis	8	17	JY>[	HWY>	WY>			hif	impv	sg	m	p2	verb					nnnn	nnnn	הוצא		-	-	0	0	0	0	nnn	nnn	first	W	1
3983	MT	Genesis	8	21	JSP[	>SP	SP	CC	CCC	hif	impf	sg	unknown	p1	verb					nnn	nnn	אסף		-	-	0	0	0	0	nn	nn	first		0
4004	MT	Genesis	8	21	JSP[	>SP	SP	CC	CCC	hif	impf	sg	unknown	p1	verb					nnn	nnn	אסף		-	-	0	0	0	0	nn	nn	first		0
5145	MT	Genesis	11	10	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5156	MT	Genesis	11	11	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
5163	MT	Genesis	11	11	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5175	MT	Genesis	11	12	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5182	MT	Genesis	11	13	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
5192	MT	Genesis	11	13	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5202	MT	Genesis	11	14	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5209	MT	Genesis	11	15	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
5219	MT	Genesis	11	15	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5231	MT	Genesis	11	16	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5238	MT	Genesis	11	17	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
5248	MT	Genesis	11	17	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5258	MT	Genesis	11	18	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5265	MT	Genesis	11	19	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
5274	MT	Genesis	11	19	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5286	MT	Genesis	11	20	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5293	MT	Genesis	11	21	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
5302	MT	Genesis	11	21	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5312	MT	Genesis	11	22	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5319	MT	Genesis	11	23	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
5325	MT	Genesis	11	23	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5337	MT	Genesis	11	24	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5344	MT	Genesis	11	25	JLD[	HWLJDW	WLJD	MCMC	CMCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הולידו		-	-	1	0	0	0	nnnn	nnnn	first	W	1
5354	MT	Genesis	11	25	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5364	MT	Genesis	11	26	JLD[	JWLD	WLD	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד		-	-	0	1	0	0	nnn	nnn	first	W	1
5377	MT	Genesis	11	27	JLD[	HWLJD	WLJD	MCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד		-	-	0	0	0	0	nnnn	nnnn	first	W	1
5387	MT	Genesis	11	27	JLD[	HWLJD	WLJD	MCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד		-	-	0	0	0	0	nnnn	nnnn	first	W	1
5781	MT	Genesis	12	16	JVB[	HJVJB	JVJB	MCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	היטיב		-	-	0	0	0	0	nnnn	nnnn	first	J	1
6032	MT	Genesis	13	9	JMN[	>JMNH	JMN	MCC	CMCCM	hif	impf	sg	unknown	p1	verb				W	nnnnn	nnnnn	אימנה		-	-	0	1	0	0	nnn	nnn	first	J	1
6560	MT	Genesis	14	18	JY>[	HWYJ>	WYJ>	MCMM	CMCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוציא		-	-	0	0	0	0	nnnn	nnnn	first	W	1
6746	MT	Genesis	15	5	JY>[	JWY>	WY>	MCM	CMCM	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יוצא		-	-	0	1	0	0	nnn	nnn	first	W	1
6785	MT	Genesis	15	7	JY>[	HWY>TJK	WY>	MCM	CMCMCMC	hif	perf	sg	unknown	p1	verb	K				nnnnnnn	nnnnnnn	הוצאתיך		-	-	1	0	0	0	nnn	nnn	first	W	1
7677	MT	Genesis	17	20	JLD[	JWLJD	WLJD	MCMC	CMCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יוליד		-	-	0	0	0	0	nnnn	nnnn	first	W	1
8289	MT	Genesis	18	27	J>L[	HW>LTJ	W>L	MCC	CMCCCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הואלתי		-	-	0	0	0	0	nnn	nnn	first	W	1
8324	MT	Genesis	18	29	JSP[	JSP	SP	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יסף		-	-	0	1	0	0	nn	nn	first		0
8368	MT	Genesis	18	31	J>L[	HW>LTJ	W>L	MCC	CMCCCM	hif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	הואלתי		-	-	0	0	0	0	nnn	nnn	first	W	1
8536	MT	Genesis	19	5	JY>[	HWYJ>M	WYJ>	MCMC	CMCMCC	hif	impv	sg	m	p2	verb	M				nnnnnn	nnnnnn	הוציאם		-	-	1	0	0	0	nnnn	nnnn	first	W	1
8567	MT	Genesis	19	8	JY>[	>WYJ>H	WYJ>	MCMC	CMCMCM	hif	impf	sg	unknown	p1	verb					nnnnnn	nnnnnn	אוציאה		-	-	0	0	0	0	nnnn	nnnn	first	W	1
8690	MT	Genesis	19	12	JY>[	HWY>	WY>	MCM	CMCM	hif	impv	sg	m	p2	verb					nnnn	nnnn	הוצא		-	-	0	0	0	0	nnn	nnn	first	W	1
8795	MT	Genesis	19	16	JY>[	JY>HW	Y>	CC	CCCCM	hif	wayq	pl	m	p3	verb	HW			W	nnnnn	nnnnn	יצאהו		-	-	1	1	0	0	nn	nn	first		0
8806	MT	Genesis	19	17	JY>[	HWYJ>M	WYJ>	MCMC	CMCMCC	hif	infc		unknown	unknown	verb	M			K	nnnnnn	nnnnnn	הוציאם		-	-	1	1	0	0	nnnn	nnnn	first	W	1
9588	MT	Genesis	20	16	JKX[	NKXT	KX	CC	CCCC	nif	ptca	sg	f	unknown	verb		T		W	nnnn	nnnn	נכחת		-	-	0	1	0	1	nn	nn	first		0
9662	MT	Genesis	21	3	JLD[	NWLD	WLD	MCC	CMCC	nif	perf	sg	m	p3	verb				H	nnnn	nnnn	נולד		-	-	0	1	0	0	nnn	nnn	first	W	1
9712	MT	Genesis	21	7	JNQ[	HJNJQH	JNJQ	MCMC	CMCMCM	hif	perf	sg	f	p3	verb					nnnnnn	nnnnnn	היניקה		-	-	0	0	0	0	nnnn	nnnn	first	J	1
10067	MT	Genesis	21	25	JKX[	HWKX	WKX	MCC	CMCC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	הוכח		-	-	0	1	0	0	nnn	nnn	first	W	1
11405	MT	Genesis	24	14	JKX[	HKXT	KX	CC	CCCC	hif	perf	sg	m	p2	verb					nnnn	nnnn	הכחת		-	-	0	0	0	0	nn	nn	first		0
11484	MT	Genesis	24	18	JRD[	TRD	RD	CC	CCC	hif	wayq	sg	f	p3	verb				W	nnn	nnn	תרד		-	-	0	1	0	0	nn	nn	first		0
11974	MT	Genesis	24	44	JKX[	HKJX	KJX	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הכיח		-	-	0	0	0	0	nnn	nnn	first		0
12008	MT	Genesis	24	46	JRD[	TWRD	WRD	MCC	CMCC	hif	wayq	sg	f	p3	verb				W	nnnn	nnnn	תורד		-	-	0	1	0	0	nnn	nnn	first	W	1
12156	MT	Genesis	24	53	JY>[	JWY>	WY>	MCM	CMCM	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יוצא		-	-	0	1	0	0	nnn	nnn	first	W	1
12427	MT	Genesis	25	1	JSP[	JSP	SP	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יסף		-	-	0	1	0	0	nn	nn	first		0
12714	MT	Genesis	25	19	JLD[	HWLJD	WLJD	MCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד		-	-	0	0	0	0	nnnn	nnnn	first	W	1
14831	MT	Genesis	28	17	JR>[	NWR>	WR>	MCM	CMCM	nif	ptca	sg	m	unknown	verb					nnnn	nnnn	נורא		-	-	0	0	0	0	nnn	nnn	first	W	1
15582	MT	Genesis	29	35	JDH[	>WDH	WDH	MCM	CMCM	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אודה		-	-	0	0	0	0	nnn	nnn	first	W	1
15963	MT	Genesis	30	24	JSP[	JSP	SP	CC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יסף		-	-	0	0	0	0	nn	nn	first		0
16218	MT	Genesis	30	36	JTR[	NWTRT	WTR	MCC	CMCCC	nif	ptca	pl	f	unknown	verb		T		H	nnnnn	nnnnn	נותרת		-	-	0	1	0	1	nnn	nnn	first	W	1
16243	MT	Genesis	30	38	JYG[	JYG	YG	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יצג		-	-	0	1	0	0	nn	nn	first		0
17097	MT	Genesis	31	37	JKX[	JWKJXW	WKJX	MCMC	CMCMCM	hif	impf	pl	m	p3	verb				W	nnnnnn	nnnnnn	יוכיחו		-	-	0	1	0	0	nnnn	nnnn	first	W	1
17192	MT	Genesis	31	42	JKX[	JWKX	WKX	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יוכח		-	-	0	1	0	0	nnn	nnn	first	W	1
17631	MT	Genesis	32	10	JVB[	>JVJBH	JVJB	MCMC	CMCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnnn	nnnnnn	איטיבה		-	-	0	1	0	0	nnnn	nnnn	first	J	1
17684	MT	Genesis	32	13	JVB[	HJVB	JVB	MCC	CMCC	hif	infa		unknown	unknown	verb					nnnn	nnnn	היטב		-	-	0	0	0	0	nnn	nnn	first	J	1
17685	MT	Genesis	32	13	JVB[	>JVJB	JVJB	MCMC	CMCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	איטיב		-	-	0	0	0	0	nnnn	nnnn	first	J	1
17730	MT	Genesis	32	16	JNQ[	MJNJQWT	JNJQ	MCMC	CMCMCMC	hif	ptca	pl	f	unknown	verb		WT			nnnnnnn	nnnnnnn	מיניקות		-	-	0	0	0	1	nnnn	nnnn	first	J	1
18354	MT	Genesis	33	15	JYG[	>YJGH	YJG	CMC	CCMCM	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אציגה		-	-	0	0	0	0	nnn	nnn	first		0
20256	MT	Genesis	37	5	JSP[	JWSPW	WSP	MCC	CMCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	יוספו		-	-	0	1	0	0	nnn	nnn	first	W	1
20308	MT	Genesis	37	8	JSP[	JWSPW	WSP	MCC	CMCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	יוספו		-	-	0	1	0	0	nnn	nnn	first	W	1
20646	MT	Genesis	37	25	JRD[	HWRJD	WRJD	MCMC	CMCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הוריד		-	-	0	1	0	0	nnnn	nnnn	first	W	1
20904	MT	Genesis	38	5	JSP[	TSP	SP	CC	CCC	hif	wayq	sg	f	p3	verb				W	nnn	nnn	תסף		-	-	0	1	0	0	nn	nn	first		0
21298	MT	Genesis	38	24	JY>[	HWYJ>WH	WYJ>	MCMC	CMCMCMC	hif	impv	pl	m	p2	verb	H				nnnnnnn	nnnnnnn	הוציאוה		-	-	1	0	0	0	nnnn	nnnn	first	W	1
21302	MT	Genesis	38	25	JY>[	MWY>T	WY>	MCM	CMCMC	hof	ptcp	sg	f	unknown	verb		T			nnnnn	nnnnn	מוצאת		-	-	0	0	0	1	nnn	nnn	first	W	1
21419	MT	Genesis	39	1	JRD[	HWRD	WRD	MCC	CMCC	hof	perf	sg	m	p3	verb					nnnn	nnnn	הורד		-	-	0	0	0	0	nnn	nnn	first	W	1
21436	MT	Genesis	39	1	JRD[	HWRDHW	WRD	MCC	CMCCCM	hif	perf	pl	unknown	p3	verb	HW				nnnnnn	nnnnnn	הורדהו		-	-	1	0	0	0	nnn	nnn	first	W	1
22177	MT	Genesis	40	14	JY>[	HWY>TNJ	WY>	MCM	CMCMCCM	hif	perf	sg	m	p2	verb	NJ			W	nnnnnnn	nnnnnnn	הוצאתני		-	-	1	1	0	0	nnn	nnn	first	W	1
22292	MT	Genesis	40	20	JLD[	HLDT	LD	CC	CCCC	hof	infc		unknown	unknown	verb		T			nnnn	nnnn	הלדת		-	-	0	0	0	1	nn	nn	first		0
22734	MT	Genesis	41	21	JD<[	NWD<	WD<	MCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נודע		-	-	0	0	0	0	nnn	nnn	first	W	1
23061	MT	Genesis	41	39	JD<[	HWDJ<	WDJ<	MCMC	CMCMC	hif	infc		unknown	unknown	verb					nnnnn	nnnnn	הודיע		-	-	0	0	0	0	nnnn	nnnn	first	W	1
24134	MT	Genesis	42	38	JRD[	HWRDTM	WRD	MCC	CMCCCC	hif	perf	pl	m	p2	verb				W	nnnnnn	nnnnnn	הורדתם		-	-	0	1	0	0	nnn	nnn	first	W	1
24266	MT	Genesis	43	7	JRD[	HWRJDW	WRJD	MCMC	CMCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	הורידו		-	-	0	0	0	0	nnnn	nnnn	first	W	1
24304	MT	Genesis	43	9	JYG[	HYGTJW	YG	CC	CCCCMC	hif	perf	sg	unknown	p1	verb	W			W	nnnnnn	nnnnnn	הצגתיו		-	-	1	1	0	0	nn	nn	first		0
24339	MT	Genesis	43	11	JRD[	HWRJDW	WRJD	MCMC	CMCMCM	hif	impv	pl	m	p2	verb				W	nnnnnn	nnnnnn	הורידו		-	-	0	1	0	0	nnnn	nnnn	first	W	1
24582	MT	Genesis	43	22	JRD[	HWRDNW	WRD	MCC	CMCCCM	hif	perf	pl	unknown	p1	verb					nnnnnn	nnnnnn	הורדנו		-	-	0	0	0	0	nnn	nnn	first	W	1
24614	MT	Genesis	43	23	JY>[	JWY>	WY>	MCM	CMCM	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יוצא		-	-	0	1	0	0	nnn	nnn	first	W	1
25025	MT	Genesis	44	11	JRD[	JWRDW	WRD	MCC	CMCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	יורדו		-	-	0	1	0	0	nnn	nnn	first	W	1
25223	MT	Genesis	44	21	JRD[	HWRDHW	WRD	MCC	CMCCCM	hif	impv	pl	m	p2	verb	HW				nnnnnn	nnnnnn	הורדהו		-	-	1	0	0	0	nnn	nnn	first	W	1
25259	MT	Genesis	44	23	JSP[	TSPWN	SP	CC	CCCMC	hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תספון		-	-	0	0	0	0	nn	nn	first		0
25352	MT	Genesis	44	29	JRD[	HWRDTM	WRD	MCC	CMCCCC	hif	perf	pl	m	p2	verb				W	nnnnnn	nnnnnn	הורדתם		-	-	0	1	0	0	nnn	nnn	first	W	1
25386	MT	Genesis	44	31	JRD[	HWRJDW	WRJD	MCMC	CMCMCM	hif	perf	pl	unknown	p3	verb				W	nnnnnn	nnnnnn	הורידו		-	-	0	1	0	0	nnnn	nnnn	first	W	1
25466	MT	Genesis	45	1	JY>[	HWYJ>W	WYJ>	MCMC	CMCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	הוציאו		-	-	0	0	0	0	nnnn	nnnn	first	W	1
25714	MT	Genesis	45	13	JRD[	HWRDTM	WRD	MCC	CMCCCC	hif	perf	pl	m	p2	verb				W	nnnnnn	nnnnnn	הורדתם		-	-	0	1	0	0	nnn	nnn	first	W	1
26429	MT	Genesis	46	28	JRH[	HWRT	WR	MC	CMCC	hif	infc		unknown	unknown	verb		T		L	nnnn	nnnn	הורת		-	-	0	1	0	1	nn	nn	first	W	1
26594	MT	Genesis	47	2	JYG[	JYGM	YG	CC	CCCC	hif	wayq	sg	m	p3	verb	M			W	nnnn	nnnn	יצגם		-	-	1	1	0	0	nn	nn	first		0
26671	MT	Genesis	47	6	JCB[	HWCB	WCB	MCC	CMCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הושב		-	-	0	0	0	0	nnn	nnn	first	W	1
26764	MT	Genesis	47	11	JCB[	JWCB	WCB	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יושב		-	-	0	1	0	0	nnn	nnn	first	W	1
27388	MT	Genesis	48	5	JLD[	NWLDJM	WLD	MCC	CMCCMC	nif	ptca	pl	m	unknown	verb		JM		H	nnnnnn	nnnnnn	נולדים		-	-	0	1	0	1	nnn	nnn	first	W	1
27411	MT	Genesis	48	6	JLD[	HWLDT	WLD	MCC	CMCCC	hif	perf	sg	m	p2	verb					nnnnn	nnnnn	הולדת		-	-	0	0	0	0	nnn	nnn	first	W	1
27519	MT	Genesis	48	12	JY>[	JWY>	WY>	MCM	CMCM	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יוצא		-	-	0	1	0	0	nnn	nnn	first	W	1
27824	MT	Genesis	49	4	JTR[	TWTR	WTR	MCC	CMCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תותר		-	-	0	0	0	0	nnn	nnn	first	W	1
