tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
405426	SP	Genesis	1	1	R>CJT/	R>CJT	R>CJT	X	X		NA	sg		NA	subs				B	nnnnn	nnnnn	
405428	SP	Genesis	1	1	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405431	SP	Genesis	1	1	CMJM/	CMJM	CMJ	X	X		NA	pl		NA	subs		M		H	nnnn	nnnn	
405435	SP	Genesis	1	1	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405438	SP	Genesis	1	2	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				WH	nnn	nnn	
405440	SP	Genesis	1	2	THW/	THW	THW	X	X		NA	sg		NA	subs					nnn	nnn	
405442	SP	Genesis	1	2	BHW/	BHW	BHW	X	X		NA	sg		NA	subs				W	nnn	nnn	
405444	SP	Genesis	1	2	XCK/	XCK	XCK	X	X		NA	sg		NA	subs				W	nnn	nnn	
405446	SP	Genesis	1	2	PNH/	PNJ	PN	X	X		NA	pl		NA	subs		J			nnn	nnn	
405447	SP	Genesis	1	2	THWM/	THWM	THWM	X	X		NA	sg		NA	subs					nnnn	nnnn	
405449	SP	Genesis	1	2	RWX/	RWX	RWX	X	X		NA	sg		NA	subs				W	nnn	nnn	
405450	SP	Genesis	1	2	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405453	SP	Genesis	1	2	PNH/	PNJ	PN	X	X		NA	pl		NA	subs		J			nnn	nnn	
405455	SP	Genesis	1	2	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M		H	nnn	nnn	
405458	SP	Genesis	1	3	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405460	SP	Genesis	1	3	>WR/	>WR	>WR	X	X		NA	sg		NA	subs					nnn	nnn	
405463	SP	Genesis	1	3	>WR/	>WR	>WR	X	X		NA	sg		NA	subs					nnn	nnn	
405466	SP	Genesis	1	4	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405469	SP	Genesis	1	4	>WR/	>WR	>WR	X	X		NA	sg		NA	subs				H	nnn	nnn	
405474	SP	Genesis	1	4	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405475	SP	Genesis	1	4	BJN/	BJN	BJN	X	X		NA	sg		NA	subs					nnn	nnn	
405477	SP	Genesis	1	4	>WR/	>WR	>WR	X	X		NA	sg		NA	subs				H	nnn	nnn	
405479	SP	Genesis	1	4	BJN/	BJN	BJN	X	X		NA	sg		NA	subs				W	nnn	nnn	
405481	SP	Genesis	1	4	XCK/	XCK	XCK	X	X		NA	sg		NA	subs				H	nnn	nnn	
405484	SP	Genesis	1	5	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405486	SP	Genesis	1	5	>WR/	>WR	>WR	X	X		NA	sg		NA	subs				L	nnn	nnn	
405487	SP	Genesis	1	5	JWM/	JWM	JWM	X	X		NA	sg		NA	subs					nnn	nnn	
405490	SP	Genesis	1	5	XCK/	XCK	XCK	X	X		NA	sg		NA	subs				WL	nnn	nnn	
405492	SP	Genesis	1	5	LJLH/	LJLH	LJLH	X	X		NA	sg		NA	subs					nnnn	nnnn	
405495	SP	Genesis	1	5	<RB/	<RB	<RB	X	X		NA	sg		NA	subs					nnn	nnn	
405498	SP	Genesis	1	5	BQR=/	BQR	BQR	X	X		NA	sg		NA	subs					nnn	nnn	
405499	SP	Genesis	1	5	JWM/	JWM	JWM	X	X		NA	sg		NA	subs					nnn	nnn	
405500	SP	Genesis	1	5	>XD/	>XD	>XD	X	X		NA	sg		NA	subs					nnn	nnn	
405503	SP	Genesis	1	6	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405505	SP	Genesis	1	6	RQJ</	RQJ<	RQJ<	X	X		NA	sg		NA	subs					nnnn	nnnn	
405507	SP	Genesis	1	6	TWK/	TWK	TWK	X	X		NA	sg		NA	subs				B	nnn	nnn	
405509	SP	Genesis	1	6	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M		H	nnn	nnn	
405513	SP	Genesis	1	6	BJN/	BJN	BJN	X	X		NA	sg		NA	subs					nnn	nnn	
405514	SP	Genesis	1	6	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M			nnn	nnn	
405516	SP	Genesis	1	6	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M		L	nnn	nnn	
405519	SP	Genesis	1	7	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405522	SP	Genesis	1	7	RQJ</	RQJ<	RQJ<	X	X		NA	sg		NA	subs				H	nnnn	nnnn	
405525	SP	Genesis	1	7	BJN/	BJN	BJN	X	X		NA	sg		NA	subs					nnn	nnn	
405527	SP	Genesis	1	7	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M		H	nnn	nnn	
405530	SP	Genesis	1	7	TXT/	TXT	TXT	X	X		NA	sg		NA	subs				M	nnn	nnn	
405532	SP	Genesis	1	7	RQJ</	RQJ<	RQJ<	X	X		NA	sg		NA	subs				L	nnnn	nnnn	
405534	SP	Genesis	1	7	BJN/	BJN	BJN	X	X		NA	sg		NA	subs				W	nnn	nnn	
405536	SP	Genesis	1	7	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M		H	nnn	nnn	
405541	SP	Genesis	1	7	RQJ</	RQJ<	RQJ<	X	X		NA	sg		NA	subs				L	nnnn	nnnn	
405547	SP	Genesis	1	8	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405549	SP	Genesis	1	8	RQJ</	RQJ<	RQJ<	X	X		NA	sg		NA	subs				L	nnnn	nnnn	
405550	SP	Genesis	1	8	CMJM/	CMJM	CMJ	X	X		NA	pl		NA	subs		M			nnnn	nnnn	
405553	SP	Genesis	1	8	<RB/	<RB	<RB	X	X		NA	sg		NA	subs					nnn	nnn	
405556	SP	Genesis	1	8	BQR=/	BQR	BQR	X	X		NA	sg		NA	subs					nnn	nnn	
405557	SP	Genesis	1	8	JWM/	JWM	JWM	X	X		NA	sg		NA	subs					nnn	nnn	
405558	SP	Genesis	1	8	CNJ/	CNJ	CNJ	X	X		NA	sg		NA	adjv					nnn	nnn	
405561	SP	Genesis	1	9	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405564	SP	Genesis	1	9	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M		H	nnn	nnn	
405566	SP	Genesis	1	9	TXT/	TXT	TXT	X	X		NA	sg		NA	subs				M	nnn	nnn	
405568	SP	Genesis	1	9	CMJM/	CMJM	CMJ	X	X		NA	pl		NA	subs		M		H	nnnn	nnnn	
405570	SP	Genesis	1	9	MQWM/	MQWM	MQWM	X	X		NA	sg		NA	subs					nnnn	nnnn	
405571	SP	Genesis	1	9	>XD/	>XD	>XD	X	X		NA	sg		NA	subs					nnn	nnn	
405575	SP	Genesis	1	9	JBCH/	JBCH	JBC	X	X		NA	sg		NA	subs		H		H	nnnn	nnnn	
405581	SP	Genesis	1	10	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405583	SP	Genesis	1	10	JBCH/	JBCH	JBC	X	X		NA	sg		NA	subs		H		L	nnnn	nnnn	
405584	SP	Genesis	1	10	>RY/	>RY	>RY	X	X		NA	sg		NA	subs					nnn	nnn	
405587	SP	Genesis	1	10	MQWH/	MQWH	MQWH	X	X		NA	sg		NA	subs				WL	nnnn	nnnn	
405589	SP	Genesis	1	10	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M		H	nnn	nnn	
405591	SP	Genesis	1	10	JM/	JMJM	JM	X	X		NA	pl		NA	subs		JM			nnnn	nnnn	
405594	SP	Genesis	1	10	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405599	SP	Genesis	1	11	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405602	SP	Genesis	1	11	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405603	SP	Genesis	1	11	DC>/	DC>	DC>	X	X		NA	sg		NA	subs					nnn	nnn	
405604	SP	Genesis	1	11	<FB/	<FB	<FB	X	X		NA	sg		NA	subs					nnn	nnn	
405606	SP	Genesis	1	11	ZR</	ZR<	ZR<	X	X		NA	sg		NA	subs					nnn	nnn	
405608	SP	Genesis	1	11	<Y/	<Y	<Y	X	X		NA	sg		NA	subs				W	nn	nn	
405609	SP	Genesis	1	11	PRJ/	PRJ	PRJ	X	X		NA	sg		NA	subs					nnn	nnn	
405611	SP	Genesis	1	11	PRJ/	PRJ	PRJ	X	X		NA	sg		NA	subs					nnn	nnn	
405613	SP	Genesis	1	11	MJN/	MJNW	MJN	X	X		NA	sg		NA	subs	W			L	nnnn	nnnn	
405615	SP	Genesis	1	11	ZR</	ZR<W	ZR<	X	X		NA	sg		NA	subs	W				nnnn	nnnn	
405619	SP	Genesis	1	11	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405626	SP	Genesis	1	12	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405627	SP	Genesis	1	12	DC>/	DC>	DC>	X	X		NA	sg		NA	subs					nnn	nnn	
405628	SP	Genesis	1	12	<FB/	<FB	<FB	X	X		NA	sg		NA	subs					nnn	nnn	
405630	SP	Genesis	1	12	ZR</	ZR<	ZR<	X	X		NA	sg		NA	subs					nnn	nnn	
405632	SP	Genesis	1	12	MJN/	MJNHW	MJN	X	X		NA	sg		NA	subs	HW			L	nnnnn	nnnnn	
405634	SP	Genesis	1	12	<Y/	<Y	<Y	X	X		NA	sg		NA	subs				W	nn	nn	
405636	SP	Genesis	1	12	PRJ/	PRJ	PRJ	X	X		NA	sg		NA	subs					nnn	nnn	
405638	SP	Genesis	1	12	ZR</	ZR<W	ZR<	X	X		NA	sg		NA	subs	W				nnnn	nnnn	
405641	SP	Genesis	1	12	MJN/	MJNHW	MJN	X	X		NA	sg		NA	subs	HW			L	nnnnn	nnnnn	
405644	SP	Genesis	1	12	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405649	SP	Genesis	1	13	<RB/	<RB	<RB	X	X		NA	sg		NA	subs					nnn	nnn	
405652	SP	Genesis	1	13	BQR=/	BQR	BQR	X	X		NA	sg		NA	subs					nnn	nnn	
405653	SP	Genesis	1	13	JWM/	JWM	JWM	X	X		NA	sg		NA	subs					nnn	nnn	
405654	SP	Genesis	1	13	CLJCJ/	CLJCJ	CLJCJ	X	X		NA	sg		NA	adjv					nnnnn	nnnnn	
405657	SP	Genesis	1	14	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405659	SP	Genesis	1	14	M>WR/	M>WRWT	M>WR	X	X		NA	pl		NA	subs		WT			nnnnnn	nnnnnn	
405661	SP	Genesis	1	14	RQJ</	RQJ<	RQJ<	X	X		NA	sg		NA	subs				B	nnnn	nnnn	
405663	SP	Genesis	1	14	CMJM/	CMJM	CMJ	X	X		NA	pl		NA	subs		M		H	nnnn	nnnn	
405668	SP	Genesis	1	14	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405672	SP	Genesis	1	14	BJN/	BJN	BJN	X	X		NA	sg		NA	subs					nnn	nnn	
405674	SP	Genesis	1	14	JWM/	JWM	JWM	X	X		NA	sg		NA	subs				H	nnn	nnn	
405676	SP	Genesis	1	14	BJN/	BJN	BJN	X	X		NA	sg		NA	subs				W	nnn	nnn	
405678	SP	Genesis	1	14	LJLH/	LJLH	LJLH	X	X		NA	sg		NA	subs				H	nnnn	nnnn	
405682	SP	Genesis	1	14	>WT/	>TWT	>T	X	X		NA	pl		NA	subs		WT		L	nnnn	nnnn	
405685	SP	Genesis	1	14	MW<D/	MW<DJM	MW<D	X	X		NA	pl		NA	subs		JM		WL	nnnnnn	nnnnnn	
405688	SP	Genesis	1	14	JWM/	JMJM	JM	X	X		NA	pl		NA	subs		JM		WL	nnnn	nnnn	
405690	SP	Genesis	1	14	CNH/	CNJM	CN	X	X		NA	pl		NA	subs		JM		W	nnnn	nnnn	
405694	SP	Genesis	1	15	M>WR/	M>WRWT	M>WR	X	X		NA	pl		NA	subs		WT		L	nnnnnn	nnnnnn	
405696	SP	Genesis	1	15	RQJ</	RQJ<	RQJ<	X	X		NA	sg		NA	subs				B	nnnn	nnnn	
405698	SP	Genesis	1	15	CMJM/	CMJM	CMJ	X	X		NA	pl		NA	subs		M		H	nnnn	nnnn	
405703	SP	Genesis	1	15	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405709	SP	Genesis	1	16	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405711	SP	Genesis	1	16	CNJM/	CNJ	CN	X	X		NA	du		NA	subs		J			nnn	nnn	
405713	SP	Genesis	1	16	M>WR/	M>WRWT	M>WR	X	X		NA	pl		NA	subs		WT		H	nnnnnn	nnnnnn	
405715	SP	Genesis	1	16	GDWL/	GDLJM	GDL	X	X		NA	pl		NA	adjv		JM		H	nnnnn	nnnnn	
405718	SP	Genesis	1	16	M>WR/	M>WR	M>WR	X	X		NA	sg		NA	subs				H	nnnn	nnnn	
405720	SP	Genesis	1	16	GDWL/	GDWL	GDWL	X	X		NA	sg		NA	adjv				H	nnnn	nnnn	
405722	SP	Genesis	1	16	MMCLT/	MMCLT	MMCL	X	X		NA	sg		NA	subs		T		L	nnnnn	nnnnn	
405724	SP	Genesis	1	16	JWM/	JWM	JWM	X	X		NA	sg		NA	subs				H	nnn	nnn	
405728	SP	Genesis	1	16	M>WR/	M>WR	M>WR	X	X		NA	sg		NA	subs				H	nnnn	nnnn	
405730	SP	Genesis	1	16	QVN/	QVN	QVN	X	X		NA	sg		NA	adjv				H	nnn	nnn	
405732	SP	Genesis	1	16	MMCLT/	MMCLT	MMCL	X	X		NA	sg		NA	subs		T		L	nnnnn	nnnnn	
405734	SP	Genesis	1	16	LJLH/	LJLH	LJLH	X	X		NA	sg		NA	subs				H	nnnn	nnnn	
405738	SP	Genesis	1	16	KWKB/	KWKBJM	KWKB	X	X		NA	pl		NA	subs		JM		H	nnnnnn	nnnnnn	
405742	SP	Genesis	1	17	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405744	SP	Genesis	1	17	RQJ</	RQJ<	RQJ<	X	X		NA	sg		NA	subs				B	nnnn	nnnn	
405746	SP	Genesis	1	17	CMJM/	CMJM	CMJ	X	X		NA	pl		NA	subs		M		H	nnnn	nnnn	
405751	SP	Genesis	1	17	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405756	SP	Genesis	1	18	JWM/	JWM	JWM	X	X		NA	sg		NA	subs				B	nnn	nnn	
405759	SP	Genesis	1	18	LJLH/	LJLH	LJLH	X	X		NA	sg		NA	subs				WB	nnnn	nnnn	
405763	SP	Genesis	1	18	BJN/	BJN	BJN	X	X		NA	sg		NA	subs					nnn	nnn	
405765	SP	Genesis	1	18	>WR/	>WR	>WR	X	X		NA	sg		NA	subs				H	nnn	nnn	
405767	SP	Genesis	1	18	BJN/	BJN	BJN	X	X		NA	sg		NA	subs				W	nnn	nnn	
405769	SP	Genesis	1	18	XCK/	XCK	XCK	X	X		NA	sg		NA	subs				H	nnn	nnn	
405772	SP	Genesis	1	18	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405777	SP	Genesis	1	19	<RB/	<RB	<RB	X	X		NA	sg		NA	subs					nnn	nnn	
405780	SP	Genesis	1	19	BQR=/	BQR	BQR	X	X		NA	sg		NA	subs					nnn	nnn	
405781	SP	Genesis	1	19	JWM/	JWM	JWM	X	X		NA	sg		NA	subs					nnn	nnn	
405782	SP	Genesis	1	19	RBJ<J/	RBJ<J	RBJ<J	X	X		NA	sg		NA	adjv					nnnnn	nnnnn	
405785	SP	Genesis	1	20	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405788	SP	Genesis	1	20	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M		H	nnn	nnn	
405789	SP	Genesis	1	20	CRY/	CRY	CRY	X	X		NA	sg		NA	subs					nnn	nnn	
405790	SP	Genesis	1	20	NPC/	NPC	NPC	X	X		NA	sg		NA	subs					nnn	nnn	
405791	SP	Genesis	1	20	XJ/	XJH	XJ	X	X		NA	sg		NA	adjv		H			nnn	nnn	
405793	SP	Genesis	1	20	<WP/	<WP	<WP	X	X		NA	sg		NA	subs				W	nnn	nnn	
405797	SP	Genesis	1	20	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405799	SP	Genesis	1	20	PNH/	PNJ	PN	X	X		NA	pl		NA	subs		J			nnn	nnn	
405800	SP	Genesis	1	20	RQJ</	RQJ<	RQJ<	X	X		NA	sg		NA	subs					nnnn	nnnn	
405802	SP	Genesis	1	20	CMJM/	CMJM	CMJ	X	X		NA	pl		NA	subs		M		H	nnnn	nnnn	
405805	SP	Genesis	1	21	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405808	SP	Genesis	1	21	TNJN/	TNJNJM	TNJN	X	X		NA	pl		NA	subs		JM		H	nnnnnn	nnnnnn	
405810	SP	Genesis	1	21	GDWL/	GDLJM	GDL	X	X		NA	pl		NA	adjv		JM		H	nnnnn	nnnnn	
405813	SP	Genesis	1	21	KL/	KL	KL	X	X		NA	sg		NA	subs					nn	nn	
405814	SP	Genesis	1	21	NPC/	NPC	NPC	X	X		NA	sg		NA	subs					nnn	nnn	
405816	SP	Genesis	1	21	XJ/	XJH	XJ	X	X		NA	sg		NA	adjv		H		H	nnn	nnn	
405822	SP	Genesis	1	21	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M		H	nnn	nnn	
405824	SP	Genesis	1	21	MJN/	MJNJHM	MJN	X	X		NA	pl		NA	subs	HM	J		L	nnnnnn	nnnnnn	
405827	SP	Genesis	1	21	KL/	KL	KL	X	X		NA	sg		NA	subs					nn	nn	
405828	SP	Genesis	1	21	<WP/	<WP	<WP	X	X		NA	sg		NA	subs					nnn	nnn	
405829	SP	Genesis	1	21	KNP/	KNP	KNP	X	X		NA	sg		NA	subs					nnn	nnn	
405831	SP	Genesis	1	21	MJN/	MJNHW	MJN	X	X		NA	sg		NA	subs	HW			L	nnnnn	nnnnn	
405834	SP	Genesis	1	21	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405840	SP	Genesis	1	22	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405850	SP	Genesis	1	22	MJM/	MJM	MJ	X	X		NA	pl		NA	subs		M		H	nnn	nnn	
405852	SP	Genesis	1	22	JM/	JMJM	JM	X	X		NA	pl		NA	subs		JM		B	nnnn	nnnn	
405855	SP	Genesis	1	22	<WP/	<WP	<WP	X	X		NA	sg		NA	subs				WH	nnn	nnn	
405858	SP	Genesis	1	22	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				B	nnn	nnn	
405861	SP	Genesis	1	23	<RB/	<RB	<RB	X	X		NA	sg		NA	subs					nnn	nnn	
405864	SP	Genesis	1	23	BQR=/	BQR	BQR	X	X		NA	sg		NA	subs					nnn	nnn	
405865	SP	Genesis	1	23	JWM/	JWM	JWM	X	X		NA	sg		NA	subs					nnn	nnn	
405866	SP	Genesis	1	23	XMJCJ/	XMJCJ	XMJCJ	X	X		NA	sg		NA	adjv					nnnnn	nnnnn	
405869	SP	Genesis	1	24	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405872	SP	Genesis	1	24	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405873	SP	Genesis	1	24	NPC/	NPC	NPC	X	X		NA	sg		NA	subs					nnn	nnn	
405874	SP	Genesis	1	24	XJ/	XJH	XJ	X	X		NA	sg		NA	adjv		H			nnn	nnn	
405876	SP	Genesis	1	24	MJN/	MJNH	MJN	X	X		NA	sg		NA	subs	H			L	nnnn	nnnn	
405877	SP	Genesis	1	24	BHMH/	BHMH	BHM	X	X		NA	sg		NA	subs		H			nnnn	nnnn	
405879	SP	Genesis	1	24	RMF/	RMF	RMF	X	X		NA	sg		NA	subs				W	nnn	nnn	
405881	SP	Genesis	1	24	XJH/	XJT	XJ	X	X		NA	sg		NA	subs		T		W	nnn	nnn	
405883	SP	Genesis	1	24	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405885	SP	Genesis	1	24	MJN/	MJNH	MJN	X	X		NA	sg		NA	subs	H			L	nnnn	nnnn	
405891	SP	Genesis	1	25	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405893	SP	Genesis	1	25	XJH/	XJT	XJ	X	X		NA	sg		NA	subs		T			nnn	nnn	
405895	SP	Genesis	1	25	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405897	SP	Genesis	1	25	MJN/	MJNH	MJN	X	X		NA	sg		NA	subs	H			L	nnnn	nnnn	
405901	SP	Genesis	1	25	BHMH/	BHMH	BHM	X	X		NA	sg		NA	subs		H		H	nnnn	nnnn	
405903	SP	Genesis	1	25	MJN/	MJNH	MJN	X	X		NA	sg		NA	subs	H			L	nnnn	nnnn	
405906	SP	Genesis	1	25	KL/	KL	KL	X	X		NA	sg		NA	subs					nn	nn	
405907	SP	Genesis	1	25	RMF/	RMF	RMF	X	X		NA	sg		NA	subs					nnn	nnn	
405909	SP	Genesis	1	25	>DMH/	>DMH	>DM	X	X		NA	sg		NA	subs		H		H	nnnn	nnnn	
405911	SP	Genesis	1	25	MJN/	MJNHW	MJN	X	X		NA	sg		NA	subs	HW			L	nnnnn	nnnnn	
405914	SP	Genesis	1	25	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405919	SP	Genesis	1	26	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405921	SP	Genesis	1	26	>DM/	>DM	>DM	X	X		NA	sg		NA	subs					nnn	nnn	
405923	SP	Genesis	1	26	YLM/	YLMNW	YLM	X	X		NA	sg		NA	subs	NW			B	nnnnn	nnnnn	
405926	SP	Genesis	1	26	DMWT/	DMWTNW	DMWT	X	X		NA	sg		NA	subs	NW			WK	nnnnnn	nnnnnn	
405930	SP	Genesis	1	26	DGH/	DGT	DG	X	X		NA	sg		NA	subs		T		B	nnn	nnn	
405932	SP	Genesis	1	26	JM/	JM	JM	X	X		NA	sg		NA	subs				H	nn	nn	
405935	SP	Genesis	1	26	<WP/	<WP	<WP	X	X		NA	sg		NA	subs				WB	nnn	nnn	
405937	SP	Genesis	1	26	CMJM/	CMJM	CMJ	X	X		NA	pl		NA	subs		M		H	nnnn	nnnn	
405940	SP	Genesis	1	26	BHMH/	BHMH	BHM	X	X		NA	sg		NA	subs		H		WB	nnnn	nnnn	
405943	SP	Genesis	1	26	KL/	KL	KL	X	X		NA	sg		NA	subs				WB	nn	nn	
405945	SP	Genesis	1	26	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405948	SP	Genesis	1	26	KL/	KL	KL	X	X		NA	sg		NA	subs				WB	nn	nn	
405950	SP	Genesis	1	26	RMF/	RMF	RMF	X	X		NA	sg		NA	subs				H	nnn	nnn	
405955	SP	Genesis	1	26	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405958	SP	Genesis	1	27	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405961	SP	Genesis	1	27	>DM/	>DM	>DM	X	X		NA	sg		NA	subs				H	nnn	nnn	
405963	SP	Genesis	1	27	YLM/	YLMW	YLM	X	X		NA	sg		NA	subs	W			B	nnnn	nnnn	
405965	SP	Genesis	1	27	YLM/	YLM	YLM	X	X		NA	sg		NA	subs				B	nnn	nnn	
405966	SP	Genesis	1	27	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405969	SP	Genesis	1	27	ZKR=/	ZKR	ZKR	X	X		NA	sg		NA	adjv					nnn	nnn	
405971	SP	Genesis	1	27	NQBH/	NQBH	NQB	X	X		NA	sg		NA	subs		H		W	nnnn	nnnn	
405977	SP	Genesis	1	28	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405981	SP	Genesis	1	28	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
405989	SP	Genesis	1	28	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
405995	SP	Genesis	1	28	DGH/	DGT	DG	X	X		NA	sg		NA	subs		T		B	nnn	nnn	
405997	SP	Genesis	1	28	JM/	JM	JM	X	X		NA	sg		NA	subs				H	nn	nn	
406000	SP	Genesis	1	28	<WP/	<WP	<WP	X	X		NA	sg		NA	subs				WB	nnn	nnn	
406002	SP	Genesis	1	28	CMJM/	CMJM	CMJ	X	X		NA	pl		NA	subs		M		H	nnnn	nnnn	
406005	SP	Genesis	1	28	KL/	KL	KL	X	X		NA	sg		NA	subs				WB	nn	nn	
406007	SP	Genesis	1	28	XJH/	XJH	XJ	X	X		NA	sg		NA	subs		H		H	nnn	nnn	
406012	SP	Genesis	1	28	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
406015	SP	Genesis	1	29	>LHJM/	>LHJM	>LH	X	X		NA	pl		NA	subs		JM			nnnnn	nnnnn	
406020	SP	Genesis	1	29	KL/	KL	KL	X	X		NA	sg		NA	subs					nn	nn	
406021	SP	Genesis	1	29	<FB/	<FB	<FB	X	X		NA	sg		NA	subs					nnn	nnn	
406023	SP	Genesis	1	29	ZR</	ZR<	ZR<	X	X		NA	sg		NA	subs					nnn	nnn	
406026	SP	Genesis	1	29	PNH/	PNJ	PN	X	X		NA	pl		NA	subs		J			nnn	nnn	
406027	SP	Genesis	1	29	KL/	KL	KL	X	X		NA	sg		NA	subs					nn	nn	
406029	SP	Genesis	1	29	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
406032	SP	Genesis	1	29	KL/	KL	KL	X	X		NA	sg		NA	subs					nn	nn	
406033	SP	Genesis	1	29	<Y/	<Y	<Y	X	X		NA	sg		NA	subs					nn	nn	
406036	SP	Genesis	1	29	PRJ/	PRJ	PRJ	X	X		NA	sg		NA	subs					nnn	nnn	
406037	SP	Genesis	1	29	<Y/	<Y	<Y	X	X		NA	sg		NA	subs					nn	nn	
406039	SP	Genesis	1	29	ZR</	ZR<	ZR<	X	X		NA	sg		NA	subs					nnn	nnn	
406043	SP	Genesis	1	29	>KLH/	>KLH	>KL	X	X		NA	sg		NA	subs		H		L	nnnn	nnnn	
406046	SP	Genesis	1	30	KL/	KL	KL	X	X		NA	sg		NA	subs				WL	nn	nn	
406047	SP	Genesis	1	30	XJH/	XJT	XJ	X	X		NA	sg		NA	subs		T			nnn	nnn	
406049	SP	Genesis	1	30	>RY/	>RY	>RY	X	X		NA	sg		NA	subs				H	nnn	nnn	
