tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
478159	SP	Numbers	3	38	PNH/	PNJ	PN				NA	pl		NA	subs		J		L	nnn	nnn	פני
478160	SP	Numbers	3	38	>HL/	>HL	>HL				NA	sg		NA	subs					nnn	nnn	אהל
478161	SP	Numbers	3	38	MW<D/	MW<D	MW<D				NA	sg		NA	subs					nnnn	nnnn	מועד
478162	SP	Numbers	3	38	MZRX/	MZRXH	MZRX				NA	sg		NA	subs			H		nnnnn	nnnnn	מזרחה
478166	SP	Numbers	3	38	BN/	BNJW	BN				NA	pl		NA	subs	W	J		W	nnnn	nnnn	בניו
478168	SP	Numbers	3	38	MCMRT/	MCMRT	MCMR				NA	sg		NA	subs		T			nnnnn	nnnnn	משמרת
478170	SP	Numbers	3	38	QDC/	QDC	QDC				NA	sg		NA	subs				H	nnn	nnn	קדש
478172	SP	Numbers	3	38	MCMRT/	MCMRT	MCMR				NA	sg		NA	subs		T		L	nnnnn	nnnnn	משמרת
478173	SP	Numbers	3	38	BN/	BNJ	BN				NA	pl		NA	subs		J			nnn	nnn	בני
478177	SP	Numbers	3	38	ZR/	ZR	ZR				NA	sg		NA	adjv				WH	nn	nn	זר
478179	SP	Numbers	3	38	QRB=/	QRB	QRB				NA	sg		NA	adjv				H	nnn	nnn	קרב
435357	SP	Exodus	3	7	<NJ=/	<NJ	<NJ				NA	sg		NA	subs					nnn	nnn	עני
435358	SP	Exodus	3	7	<M/	<MJ	<M				NA	sg		NA	subs	J				nnn	nnn	עמי
435364	SP	Exodus	3	7	Y<QH/	Y<QTM	Y<Q				NA	sg		NA	subs	M	T			nnnnn	nnnnn	צעקתם
435367	SP	Exodus	3	7	PNH/	PNJ	PN				NA	pl		NA	subs		J		M	nnn	nnn	פני
435372	SP	Exodus	3	7	MK>WB/	MK>BW	MK>B				NA	sg		NA	subs	W				nnnnn	nnnnn	מכאבו
470522	SP	Leviticus	18	29	KL/	KL	KL				NA	sg		NA	subs					nn	nn	כל
470526	SP	Leviticus	18	29	KL/	KL	KL				NA	sg		NA	subs				M	nn	nn	כל
470528	SP	Leviticus	18	29	TW<BH/	TW<BWT	TW<B				NA	pl		NA	subs		WT		H	nnnnnn	nnnnnn	תועבות
470534	SP	Leviticus	18	29	NPC/	NPCWT	NPC				NA	pl		NA	subs		WT		H	nnnnn	nnnnn	נפשות
470538	SP	Leviticus	18	29	QRB/	QRB	QRB				NA	sg		NA	subs				M	nnn	nnn	קרב
470539	SP	Leviticus	18	29	<M/	<MM	<M				NA	sg		NA	subs	M				nnn	nnn	עמם
498489	SP	Numbers	33	38	KHN/	KHN	KHN				NA	sg		NA	subs				H	nnn	nnn	כהן
498493	SP	Numbers	33	38	HR/	HR	HR				NA	sg		NA	subs				H	nn	nn	הר
498495	SP	Numbers	33	38	PH/	PJ	PJ				NA	sg		NA	subs					nn	nn	פי
498501	SP	Numbers	33	38	CNH/	CNT	CN				NA	sg		NA	subs		T		B	nnn	nnn	שנת
498503	SP	Numbers	33	38	>RB</	>RB<JM	>RB<				NA	pl		NA	subs		JM		H	nnnnnn	nnnnnn	ארבעים
498506	SP	Numbers	33	38	BN/	BNJ	BN				NA	pl		NA	subs		J			nnn	nnn	בני
498509	SP	Numbers	33	38	>RY/	>RY	>RY				NA	sg		NA	subs				M	nnn	nnn	ארץ
498512	SP	Numbers	33	38	XDC=/	XDC	XDC				NA	sg		NA	subs				B	nnn	nnn	חדש
498514	SP	Numbers	33	38	XMJCJ/	XMJCJ	XMJCJ				NA	sg		NA	adjv				H	nnnnn	nnnnn	חמישי
498516	SP	Numbers	33	38	>XD/	>XD	>XD				NA	sg		NA	subs				B	nnn	nnn	אחד
498518	SP	Numbers	33	38	XDC=/	XDC	XDC				NA	sg		NA	subs				L	nnn	nnn	חדש
454314	SP	Exodus	33	7	>HL/	>HL	>HL				NA	sg		NA	subs				H	nnn	nnn	אהל
454319	SP	Exodus	33	7	XWY/	XWY	XWY				NA	sg		NA	subs				M	nnn	nnn	חוץ
454321	SP	Exodus	33	7	MXNH/	MXNH	MXNH				NA	sg		NA	subs				L	nnnn	nnnn	מחנה
454325	SP	Exodus	33	7	MXNH/	MXNH	MXNH				NA	sg		NA	subs				H	nnnn	nnnn	מחנה
454329	SP	Exodus	33	7	>HL/	>HL	>HL				NA	sg		NA	subs					nnn	nnn	אהל
454330	SP	Exodus	33	7	MW<D/	MW<D	MW<D				NA	sg		NA	subs					nnnn	nnnn	מועד
454333	SP	Exodus	33	7	KL/	KL	KL				NA	sg		NA	subs					nn	nn	כל
454338	SP	Exodus	33	7	>HL/	>HL	>HL				NA	sg		NA	subs					nnn	nnn	אהל
454339	SP	Exodus	33	7	MW<D/	MW<D	MW<D				NA	sg		NA	subs					nnnn	nnnn	מועד
454342	SP	Exodus	33	7	XWY/	XWY	XWY				NA	sg		NA	subs				M	nnn	nnn	חוץ
454344	SP	Exodus	33	7	MXNH/	MXNH	MXNH				NA	sg		NA	subs				L	nnnn	nnnn	מחנה
474615	SP	Leviticus	25	45	BN/	BNJ	BN				NA	pl		NA	subs		J		M	nnn	nnn	בני
474617	SP	Leviticus	25	45	TWCB/	TWCBJM	TWCB				NA	pl		NA	subs		JM		H	nnnnnn	nnnnnn	תושבים
474625	SP	Leviticus	25	45	MCPXT/	MCPXTM	MCPX				NA	sg		NA	subs	M	T		WM	nnnnnn	nnnnnn	משפחתם
474631	SP	Leviticus	25	45	>RY/	>RYKM	>RY				NA	sg		NA	subs	KM			B	nnnnn	nnnnn	ארצכם
474636	SP	Leviticus	25	45	>XZH/	>XZH	>XZ				NA	sg		NA	subs		H		L	nnnn	nnnn	אחזה
451026	SP	Exodus	28	13	MCBYWT/	MCBYWT	MCBY				NA	pl		NA	subs		WT			nnnnnn	nnnnnn	משבצות
451027	SP	Exodus	28	13	ZHB/	ZHB	ZHB				NA	sg		NA	subs					nnn	nnn	זהב
459108	SP	Exodus	40	23	<RK/	<RK	<RK				NA	sg		NA	subs					nnn	nnn	ערך
459109	SP	Exodus	40	23	LXM/	LXM	LXM				NA	sg		NA	subs					nnn	nnn	לחם
459111	SP	Exodus	40	23	PNH/	PNJ	PN				NA	pl		NA	subs		J		L	nnn	nnn	פני
424096	SP	Genesis	34	4	>B/	>BJW	>B				NA	sg		NA	subs	W				nnnn	nnnn	אביו
424103	SP	Genesis	34	4	JLDH/	JLDH	JLD				NA	sg		NA	subs		H		H	nnnn	nnnn	ילדה
424107	SP	Genesis	34	4	>CH/	>CH	>C				NA	sg		NA	subs		H		L	nnn	nnn	אשה
431801	SP	Genesis	46	14	BN/	BNJ	BN				NA	pl		NA	subs		J		W	nnn	nnn	בני
416306	SP	Genesis	23	3	PNH/	PNJ	PN				NA	pl		NA	subs		J			nnn	nnn	פני
416311	SP	Genesis	23	3	BN/	BNJ	BN				NA	pl		NA	subs		J			nnn	nnn	בני
428287	SP	Genesis	41	20	PRH/	PRWT	PR				NA	pl		NA	subs		WT		H	nnnn	nnnn	פרות
428289	SP	Genesis	41	20	RQ=/	RQWT	RQ				NA	pl		NA	adjv		WT		H	nnnn	nnnn	רקות
428292	SP	Genesis	41	20	R</	R<WT	R<				NA	pl		NA	adjv		WT		WH	nnnn	nnnn	רעות
428294	SP	Genesis	41	20	CB</	CB<	CB<				NA	sg		NA	subs					nnn	nnn	שבע
428296	SP	Genesis	41	20	PRH/	PRWT	PR				NA	pl		NA	subs		WT		H	nnnn	nnnn	פרות
428298	SP	Genesis	41	20	R>CWN/	R>JCWNWT	R>JCWN				NA	pl		NA	adjv		WT		H	nnnnnnnn	nnnnnnnn	ראישונות
428301	SP	Genesis	41	20	BRJ>/	BRJWT	BRJ				NA	pl		NA	adjv		WT		WH	nnnnn	nnnnn	בריות
483683	SP	Numbers	11	9	VL/	VL	VL				NA	sg		NA	subs				H	nn	nn	טל
483686	SP	Numbers	11	9	MXNH/	MXNH	MXNH				NA	sg		NA	subs				H	nnnn	nnnn	מחנה
483687	SP	Numbers	11	9	LJLH/	LJLH	LJLH				NA	sg		NA	subs					nnnn	nnnn	לילה
483690	SP	Numbers	11	9	MN/	MN	MN				NA	sg		NA	subs				H	nn	nn	מן
421416	SP	Genesis	30	19	<WD/	<WD	<WD				NA	sg		NA	subs					nnn	nnn	עוד
421420	SP	Genesis	30	19	BN/	BN	BN				NA	sg		NA	subs					nn	nn	בן
421421	SP	Genesis	30	19	CCJ/	CCJ	CCJ				NA	sg		NA	adjv					nnn	nnn	ששי
464332	SP	Leviticus	10	5	KTNT/	KJTNWTM	KJTN				NA	pl		NA	subs	M	WT		B	nnnnnnn	nnnnnnn	כיתנותם
464335	SP	Leviticus	10	5	XWY/	XWY	XWY				NA	sg		NA	subs				M	nnn	nnn	חוץ
464337	SP	Leviticus	10	5	MXNH/	MXNH	MXNH				NA	sg		NA	subs				L	nnnn	nnnn	מחנה
485133	SP	Numbers	13	31	>JC/	>NCJM	>NC				NA	pl		NA	subs		JM		WH	nnnnn	nnnnn	אנשים
485144	SP	Numbers	13	31	<M/	<M	<M				NA	sg		NA	subs				H	nn	nn	עם
485146	SP	Numbers	13	31	XZQ/	XZQ	XZQ				NA	sg		NA	adjv					nnn	nnn	חזק
477472	SP	Numbers	2	30	YB>/	YB>W	YB>				NA	sg		NA	subs	W			W	nnnn	nnnn	צבאו
477475	SP	Numbers	2	30	CLC/	CLCH	CLC				NA	sg		NA	subs		H			nnnn	nnnn	שלשה
477477	SP	Numbers	2	30	XMC/	XMCJM	XMC				NA	pl		NA	subs		JM		W	nnnnn	nnnnn	חמשים
477478	SP	Numbers	2	30	>LP=/	>LP	>LP				NA	sg		NA	subs					nnn	nnn	אלף
