tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
2086757	11Q6	Psalms	78	1	>ZN[	H>ZJNH	>ZJN			hif	impv	sg	m	NA	verb	H				rrrrrr	nnnnnn	האזינה
1889988	1Q1	Genesis	3	13	NC>=[	HCJ>NJ	CJ>			hif	perf	sg	m	p3	verb	NJ				rrrrrr	nnnnnn	השיאני
1889938	1Q1	Genesis	3	11	NGD[	HGJD	GJD			hif	perf	sg	m	p3	verb					rrrr	nnnn	הגיד
1890171	1Q1	Genesis	24	23	NGD[	HGJDJ	GJD			hif	impv	sg	f	NA	verb					rrrrr	nnnnn	הגידי
1891034	1Q3	Numbers	1	50	PQD[	HPQD	PQD			hif	impv	sg	m	NA	verb					rrrn	nnnn	הפקד
1890782	1Q3	Leviticus	20	24	BDL[	HBDLTJ	BDL			hif	perf	sg		p1	verb					rrrrnn	nnnnnn	הבדלתי
1890830	1Q3	Leviticus	22	2	QDC[	MQDCJM	QDC			hif	ptca	pl	m	NA	verb		JM			rrrrrr	nnnnnn	מקדשים
1890990	1Q3	Leviticus	23	8	QRB[	HQRBTM	QRBT			hif	perf	pl	m	p2	verb		M		W	nnnnnn	nnnnnn	הקרבתם
1890850	1Q3	Leviticus	22	3	QDC[	JQDJCW	QDJC			hif	impf	pl	m	p3	verb					nnnnnr	nnnnnn	יקדישו
1891657	1Q4	Deuteronomy	13	6	NDX[	HDJXK	DJX			hif	infc	NA		NA	verb	K			L	rrrrr	nnnnn	הדיחך
1891714	1Q4	Deuteronomy	13	14	NDX[	JDJXW	DJXW			hif	wayq	pl	m	p3	verb				W	rrrrr	nnnnn	ידיחו
1891233	1Q4	Deuteronomy	4	26	>RK[	T>RJKN	>RJK			hif	impf	pl	m	p2	verb	N				rrrrrr	nnnnnn	תאריכן
1893318	1Q5	Deuteronomy	31	12	QHL[	HQHL	QHL			hif	impv	sg	m	NA	verb					rrrr	nnnn	הקהל
1893185	1Q5	Deuteronomy	31	4	CMD[	HCMJD	CMJD			hif	perf	sg	m	p3	verb					rrrrr	nnnnn	השמיד
1893499	1Q5	Deuteronomy	32	26	CBT[	>CBJT	CBJT			hif	impf	sg		p1	verb					rnnnn	nnnnn	אשבית
1892764	1Q5	Deuteronomy	28	48	CMD[	HCMJDW	CMJD			hif	infc	NA		NA	verb	W				rrrrrr	nnnnnn	השמידו
1892605	1Q5	Deuteronomy	25	15	>RK[	J>RJKW	>RJK			hif	impf	pl	m	p3	verb					rrrrrr	nnnnnn	יאריכו
1893020	1Q5	Deuteronomy	29	20	BDL[	HBDJLW	BDJL			hif	perf	sg	m	p3	verb	W			W	nnnnnn	nnnnnn	הבדילו
1892688	1Q5	Deuteronomy	28	45	NFG[	HFJGWK	FJG			hif	perf	pl		p3	verb	K			W	rrrrrr	nnnnnn	השיגוך
1893402	1Q5	Deuteronomy	32	20	STR[	>STJRH	STJR			hif	impf	sg		p1	verb					rrrrrr	nnnnnn	אסתירה
1893246	1Q5	Deuteronomy	31	7	NXL[	TNXJLNH	NXJL			hif	impf	sg	m	p2	verb	NH				rrrrrrr	nnnnnnn	תנחילנה
1893534	1Q5	Deuteronomy	32	29	FKL[	JFKJLW	FKJL			hif	impf	pl	m	p3	verb					rrrrrr	nnnnnn	ישכילו
1893145	1Q5	Deuteronomy	31	3	CMD[	JCMJD	CMJD			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישמיד
1893427	1Q5	Deuteronomy	32	21	QN>[	>QNJ>M	QNJ>			hif	impf	sg		p1	verb	M				rrrrrr	nnnnnn	אקניאם
1893434	1Q5	Deuteronomy	32	21	K<S[	>K<JSM	K<JS			hif	impf	sg		p1	verb	M				rrrrrr	nnnnnn	אכעיסם
1894116	1Q6	Judges	9	6	MLK[	JMLJKW	MLJKW			hif	wayq	pl	m	p3	verb				W	rrrrrr	nnnnnn	ימליכו
1894247	1Q6	Judges	9	42	NGD[	JGD	GD			hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגד
