tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	feature	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter	has_hireq	mt_match
320816	MT	Psalms	64	10	FKL[	HFKJLW	FKJL	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	השכילו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
320891	MT	Psalms	65	8	CBX=[	MCBJX	CBJX	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משביח		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
320916	MT	Psalms	65	10	<CR[	T<CRNH	<CR	CCC	CCCCCM	hif	impf	sg	m	p2	verb	H				nnnnnn	nnnnnn	תעשרנה		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0	0	
321042	MT	Psalms	66	8	CM<[	HCMJ<W	CMJ<	CCMC	CCCMCM	hif	impv	pl	m	p2	verb				W	nnnnnn	nnnnnn	השמיעו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
321148	MT	Psalms	66	19	QCB[	HQCJB	QCJB	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הקשיב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
321392	MT	Psalms	68	15	CLG[	TCLG	CLG	CCC	CCCC	hif	impf	sg	f	p3	verb					nnnn	nnnn	תשלג		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	0	
321672	MT	Psalms	69	5	YMT[	MYMJTJ	YMJT	CCMC	CCCMCC	hif	ptca	pl	m	unknown	verb		J			nnnnnn	nnnnnn	מצמיתי		hiph_triliteral	-	-	0	0	0	1	nnnn	nnnn	last	J	1	1	
321810	MT	Psalms	69	18	STR[	TSTR	STR	CCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תסתר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	0	
321889	MT	Psalms	69	25	NFG[	JFJGM	FJG	CMC	CCMCC	hif	impf	sg	m	p3	verb	M				nnnnn	nnnnn	ישיגם		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1	1	
321950	MT	Psalms	69	32	QRN[	MQRN	QRN	CCC	CCCC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מקרן		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	1	
321951	MT	Psalms	69	32	PRS[	MPRJS	PRJS	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מפריס		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
322007	MT	Psalms	70	1	ZKR[	HZKJR	ZKJR	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הזכיר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
322010	MT	Psalms	70	2	NYL[	HYJLNJ	YJL	CMC	CCMCCM	hif	infc		unknown	unknown	verb	NJ			L	nnnnnn	nnnnnn	הצילני		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last	J	1	1	
322071	MT	Psalms	71	2	NYL[	TYJLNJ	YJL	CMC	CCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תצילני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1	1	
322142	MT	Psalms	71	9	CLK[	TCLJKNJ	CLJK	CCMC	CCCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	תשליכני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
322169	MT	Psalms	71	11	NYL[	MYJL	YJL	CMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
322213	MT	Psalms	71	16	ZKR[	>ZKJR	ZKJR	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אזכיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
322224	MT	Psalms	71	17	NGD[	>GJD	GJD	CMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
322236	MT	Psalms	71	18	NGD[	>GJD	GJD	CMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
322410	MT	Psalms	72	10	QRB[	JQRJBW	QRJB	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יקריבו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
322420	MT	Psalms	72	12	NYL[	JYJL	YJL	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
323029	MT	Psalms	75	1	CXT[	TCXT	CXT	CCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תשחת		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	0	
323097	MT	Psalms	75	8	CPL[	JCPJL	CPJL	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישפיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
323124	MT	Psalms	75	10	NGD[	>GJD	GJD	CMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
323277	MT	Psalms	77	2	>ZN[	H>ZJN	>ZJN	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	האזין		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
323480	MT	Psalms	78	2	NB<[	>BJ<H	BJ<	CMC	CCMCM	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אביעה		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
323720	MT	Psalms	78	22	>MN[	H>MJNW	>MJN	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	האמינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
323757	MT	Psalms	78	26	NS<[	JS<	S<	CC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יסע		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0	0	
323817	MT	Psalms	78	31	KR<[	HKRJ<	KRJ<	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הכריע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
323825	MT	Psalms	78	32	>MN[	H>MJNW	>MJN	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	האמינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
323883	MT	Psalms	78	38	CXT[	JCXJT	CXJT	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישחית		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
323910	MT	Psalms	78	40	<YB[	J<YJBWHW	<YJB	CCMC	CCCMCMCM	hif	impf	pl	m	p3	verb	HW				nnnnnnnn	nnnnnnnn	יעציבוהו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
324017	MT	Psalms	78	50	SGR[	HSGJR	SGJR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הסגיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
324109	MT	Psalms	78	58	QN>[	JQNJ>WHW	QNJ>	CCMC	CCCMCMCM	hif	impf	pl	m	p3	verb	HW				nnnnnnnn	nnnnnnnn	יקניאוהו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
324491	MT	Psalms	80	9	NS<[	TSJ<	SJ<	CMC	CCMC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תסיע		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
324738	MT	Psalms	81	15	KN<[	>KNJ<	KNJ<	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אכניע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
324762	MT	Psalms	81	17	FB<[	>FBJ<K	FBJ<	CCMC	CCCMCC	hif	impf	sg	unknown	p1	verb	K				nnnnnn	nnnnnn	אשביעך		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
324791	MT	Psalms	82	3	YDQ[	HYDJQW	YDJQ	CCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	הצדיקו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
324799	MT	Psalms	82	4	NYL[	HYJLW	YJL	CMC	CCMCM	hif	impv	pl	m	p2	verb					nnnnn	nnnnn	הצילו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
324866	MT	Psalms	83	4	<RM=[	J<RJMW	<RJM	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יערימו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
324875	MT	Psalms	83	5	KXD[	NKXJDM	KXJD	CCMC	CCCMCC	hif	impf	pl	unknown	p1	verb	M			W	nnnnnn	nnnnnn	נכחידם		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1	1	
325493	MT	Psalms	87	4	ZKR[	>ZKJR	ZKJR	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אזכיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
325580	MT	Psalms	88	4	NG<[	HGJ<W	GJ<	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הגיעו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
325692	MT	Psalms	88	15	STR[	TSTJR	STJR	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תסתיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
325716	MT	Psalms	88	18	NQP[	HQJPW	QJP	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הקיפו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
325947	MT	Psalms	89	23	NC>=[	JC>	C>	CM	CCM	hif	impf	sg	m	p3	verb					nnn	nnn	ישא		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0	1	
326433	MT	Psalms	91	3	NYL[	JYJLK	YJL	CMC	CCMCC	hif	impf	sg	m	p3	verb	K				nnnnn	nnnnn	יצילך		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1	1	
326485	MT	Psalms	91	8	NBV[	TBJV	BJV	CMC	CCMC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תביט		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
326555	MT	Psalms	91	16	FB<[	>FBJ<HW	FBJ<	CCMC	CCCMCCM	hif	impf	sg	unknown	p1	verb	HW				nnnnnnn	nnnnnnn	אשביעהו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
326578	MT	Psalms	92	3	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
326694	MT	Psalms	92	14	PRX[	JPRJXW	PRJX	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יפריחו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
326704	MT	Psalms	92	16	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
326787	MT	Psalms	94	4	NB<[	JBJ<W	BJ<	CMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יביעו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
326825	MT	Psalms	94	8	FKL[	TFKJLW	FKJL	CCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תשכילו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
326837	MT	Psalms	94	9	NBV[	JBJV	BJV	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יביט		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
326866	MT	Psalms	94	13	CQV[	HCQJV	CQJV	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	השקיט		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
326946	MT	Psalms	94	21	RC<[	JRCJ<W	RCJ<	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ירשיעו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
326966	MT	Psalms	94	23	YMT[	JYMJTM	YMJT	CCMC	CCCMCC	hif	impf	sg	m	p3	verb	M				nnnnnn	nnnnnn	יצמיתם		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
326967	MT	Psalms	94	23	YMT[	JYMJTM	YMJT	CCMC	CCCMCC	hif	impf	sg	m	p3	verb	M				nnnnnn	nnnnnn	יצמיתם		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
327286	MT	Psalms	97	6	NGD[	HGJDW	GJD	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הגידו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
327343	MT	Psalms	97	10	NYL[	JYJLM	YJL	CMC	CCMCC	hif	impf	sg	m	p3	verb	M				nnnnn	nnnnn	יצילם		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1	1	
327634	MT	Psalms	101	2	FKL[	>FKJLH	FKJL	CCMC	CCCMCM	hif	impf	sg	unknown	p1	verb					nnnnnn	nnnnnn	אשכילה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
327674	MT	Psalms	101	5	YMT[	>YMJT	YMJT	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אצמית		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
327713	MT	Psalms	101	8	YMT[	>YMJT	YMJT	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אצמית		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
327718	MT	Psalms	101	8	KRT[	HKRJT	KRJT	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הכרית		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
327744	MT	Psalms	102	3	STR[	TSTR	STR	CCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תסתר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	0	
327915	MT	Psalms	102	20	CQP[	HCQJP	CQJP	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השקיף		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
327924	MT	Psalms	102	20	NBV[	HBJV	BJV	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הביט		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
327994	MT	Psalms	102	27	XLP[	TXLJPM	XLJP	CCMC	CCCMCC	hif	impf	sg	m	p2	verb	M				nnnnnn	nnnnnn	תחליפם		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
328054	MT	Psalms	103	5	FB<[	MFBJ<	FBJ<	CCCC	CCCCC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	משביע		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
328125	MT	Psalms	103	12	RXQ[	HRXJQ	RXJQ	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הרחיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
328165	MT	Psalms	103	16	NKR[	JKJRNW	KJR	CMC	CCMCCM	hif	impf	sg	m	p3	verb	W				nnnnnn	nnnnnn	יכירנו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1	1	
328358	MT	Psalms	104	14	YMX[	MYMJX	YMJX	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מצמיח		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
328381	MT	Psalms	104	15	YHL=[	HYHJL	YHJL	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הצהיל		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
328513	MT	Psalms	104	29	STR[	TSTJR	STJR	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תסתיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
328540	MT	Psalms	104	32	NBV[	MBJV	BJV	CMC	CCMC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מביט		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
328928	MT	Psalms	105	40	FB<[	JFBJ<M	FBJ<	CCMC	CCCMCC	hif	impf	sg	m	p3	verb	M				nnnnnn	nnnnnn	ישביעם		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
328989	MT	Psalms	106	2	CM<[	JCMJ<	CMJ<	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישמיע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
329031	MT	Psalms	106	7	FKL[	HFKJLW	FKJL	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	השכילו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
329183	MT	Psalms	106	23	CMD[	HCMJDM	CMJD	CCMC	CCCMCC	hif	infc		unknown	unknown	verb	M			L	nnnnnn	nnnnnn	השמידם		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1	1	
329197	MT	Psalms	106	23	CXT[	HCXJT	CXJT	CCMC	CCCMC	hif	infc		unknown	unknown	verb				M	nnnnn	nnnnn	השחית		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
329204	MT	Psalms	106	24	>MN[	H>MJNW	>MJN	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	האמינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
329221	MT	Psalms	106	26	NPL[	HPJL	PJL	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הפיל		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
329228	MT	Psalms	106	27	NPL[	HPJL	PJL	CMC	CCMC	hif	infc		unknown	unknown	verb				WL	nnnn	nnnn	הפיל		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
329295	MT	Psalms	106	34	CMD[	HCMJDW	CMJD	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	השמידו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
329386	MT	Psalms	106	43	NYL[	JYJLM	YJL	CMC	CCMCC	hif	impf	sg	m	p3	verb	M				nnnnn	nnnnn	יצילם		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1	1	
329518	MT	Psalms	107	6	NYL[	JYJLM	YJL	CMC	CCMCC	hif	impf	sg	m	p3	verb	M				nnnnn	nnnnn	יצילם		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1	1	
329539	MT	Psalms	107	9	FB<[	HFBJ<	FBJ<	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השביע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
329809	MT	Psalms	107	38	M<V[	JM<JV	M<JV	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ימעיט		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
329939	MT	Psalms	108	10	CLK[	>CLJK	CLJK	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אשליך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
330087	MT	Psalms	109	13	KRT[	HKRJT	KRJT	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הכרית		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
330108	MT	Psalms	109	15	KRT[	JKRT	KRT	CCC	CCCC	hif	impf	sg	m	p3	verb				W	nnnn	nnnn	יכרת		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0	0	
330411	MT	Psalms	111	6	NGD[	HGJD	GJD	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
330611	MT	Psalms	113	6	CPL[	MCPJLJ	CPJL	CCMC	CCCMCM	hif	ptca	sg	m	unknown	verb				H	nnnnnn	nnnnnn	משפילי		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
331365	MT	Psalms	119	6	NBV[	HBJVJ	BJV	CMC	CCMCM	hif	infc		unknown	unknown	verb	J			B	nnnnn	nnnnn	הביטי		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last	J	1	1	
331433	MT	Psalms	119	15	NBV[	>BJVH	BJV	CMC	CCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnn	nnnnn	אביטה		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
331451	MT	Psalms	119	18	NBV[	>BJVH	BJV	CMC	CCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnn	nnnnn	אביטה		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
331461	MT	Psalms	119	19	STR[	TSTR	STR	CCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תסתר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	0	
331553	MT	Psalms	119	32	RXB[	TRXJB	RXJB	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תרחיב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
331632	MT	Psalms	119	43	NYL[	TYL	YL	CC	CCC	hif	impf	sg	m	p2	verb					nnn	nnn	תצל		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0	0	
332342	MT	Psalms	119	133	CLV[	TCLV	CLV	CCC	CCCC	hif	impf	sg	f	p3	verb					nnnn	nnnn	תשלט		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	0	
333059	MT	Psalms	125	5	HLK[	JWLJKM	WLJK	MCMC	CMCMCC	hif	impf	sg	m	p3	verb	M				nnnnnn	nnnnnn	יוליכם		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
333092	MT	Psalms	126	2	GDL[	HGDJL	GDJL	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הגדיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
333098	MT	Psalms	126	3	GDL[	HGDJL	GDJL	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הגדיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
333159	MT	Psalms	127	2	CKM[	MCKJMJ	CKJM	CCMC	CCCMCM	hif	ptca	pl	m	unknown	verb		J			nnnnnn	nnnnnn	משכימי		hiph_triliteral	-	-	0	0	0	1	nnnn	nnnn	last	J	1	1	
333288	MT	Psalms	129	3	>RK[	H>RJKW	>RJK	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	האריכו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
333583	MT	Psalms	132	15	FB<[	>FBJ<	FBJ<	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אשביע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
333587	MT	Psalms	132	16	LBC[	>LBJC	LBJC	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אלביש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
333594	MT	Psalms	132	17	YMX[	>YMJX	YMJX	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אצמיח		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
333603	MT	Psalms	132	18	LBC[	>LBJC	LBJC	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אלביש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
333869	MT	Psalms	135	17	>ZN[	J>ZJNW	>ZJN	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאזינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
334044	MT	Psalms	136	14	<BR[	H<BJR	<BJR	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	העביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
334065	MT	Psalms	136	16	HLK[	MWLJK	WLJK	MCMC	CMCMC	hif	ptca	sg	m	unknown	verb				L	nnnnn	nnnnn	מוליך		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
334292	MT	Psalms	138	3	RHB[	TRHBNJ	RHB	CCC	CCCCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תרהבני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0	1	
334446	MT	Psalms	139	12	XCK[	JXCJK	XCJK	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יחשיך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
334679	MT	Psalms	140	11	NPL[	JPLM	PL	CC	CCCC	hif	impf	sg	m	p3	verb	M				nnnn	nnnn	יפלם		hiph_triliteral	-	-	1	0	0	0	nn	nn	last		0	1	
334854	MT	Psalms	142	3	NGD[	>GJD	GJD	CMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
334877	MT	Psalms	142	5	NKR[	MKJR	KJR	CMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מכיר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
